sym,stop,objetivo,costo_hoy_pct_atr,regimen,periodo,trades,usd_hoy,t
ES,0.1 ATR,cierre del día,0.9243474566797093,vol baja,DEV,860,-13.947162298620261,-0.4316419004436679
ES,0.1 ATR,cierre del día,0.9243474566797093,vol baja,VAL1,310,43.95129621011708,0.666359395888119
ES,0.1 ATR,cierre del día,0.9243474566797093,vol baja,VAL2,506,114.98783462386055,2.3649658752341103
ES,0.1 ATR,cierre del día,0.9243474566797093,vol normal,DEV,1071,22.940279180689757,0.6930437360666818
ES,0.1 ATR,cierre del día,0.9243474566797093,vol normal,VAL1,200,64.03910825557999,0.8380427353840254
ES,0.1 ATR,cierre del día,0.9243474566797093,vol normal,VAL2,667,-35.241108313102814,-1.0597241967908113
ES,0.1 ATR,cierre del día,0.9243474566797093,vol alta,DEV,825,-6.810313981726601,-0.20530789543375583
ES,0.1 ATR,cierre del día,0.9243474566797093,vol alta,VAL1,201,-122.51655522703982,-2.660631823779914
ES,0.1 ATR,cierre del día,0.9243474566797093,vol alta,VAL2,488,88.09938589057352,1.7082016849790667
YM,EMA50,2R,0.6002557289635723,vol baja,DEV,1106,-9.522674700879062,-0.6254419416547308
YM,EMA50,2R,0.6002557289635723,vol baja,VAL1,508,9.169224309927838,0.4396977056816722
YM,EMA50,2R,0.6002557289635723,vol baja,VAL2,704,-20.511313418636533,-1.204825654296632
YM,EMA50,2R,0.6002557289635723,vol normal,DEV,1374,7.5975771591718395,0.5788229680881322
YM,EMA50,2R,0.6002557289635723,vol normal,VAL1,363,-29.852471024872038,-1.3332583082439813
YM,EMA50,2R,0.6002557289635723,vol normal,VAL2,1436,8.436103545761444,0.7154782363108761
YM,EMA50,2R,0.6002557289635723,vol alta,DEV,1186,0.7132405651836058,0.057365718845003584
YM,EMA50,2R,0.6002557289635723,vol alta,VAL1,275,4.3162978792616515,0.17264343778178612
YM,EMA50,2R,0.6002557289635723,vol alta,VAL2,810,-13.647864400259738,-0.922096466602316
YM,EMA50,3R,0.6002557289635723,vol baja,DEV,1044,-6.627865943296468,-0.36347448695631596
YM,EMA50,3R,0.6002557289635723,vol baja,VAL1,480,17.88876173519865,0.6894488442574738
YM,EMA50,3R,0.6002557289635723,vol baja,VAL2,640,-5.448390589425887,-0.2547730081324456
YM,EMA50,3R,0.6002557289635723,vol normal,DEV,1281,17.26631973363435,1.0463321691224934
YM,EMA50,3R,0.6002557289635723,vol normal,VAL1,345,-46.45466136428777,-1.7414030410438546
YM,EMA50,3R,0.6002557289635723,vol normal,VAL2,1311,14.051037514745254,0.9406807236944038
YM,EMA50,3R,0.6002557289635723,vol alta,DEV,1090,6.460695037039863,0.4175964898880609
YM,EMA50,3R,0.6002557289635723,vol alta,VAL1,259,-8.370311689134914,-0.27530758057868043
YM,EMA50,3R,0.6002557289635723,vol alta,VAL2,750,-20.583466615104733,-1.1400681605035234
YM,EMA50,cierre del día,0.6002557289635723,vol baja,DEV,959,-7.568012054552748,-0.277504507324225
YM,EMA50,cierre del día,0.6002557289635723,vol baja,VAL1,423,-3.82200916205725,-0.09516954364192941
YM,EMA50,cierre del día,0.6002557289635723,vol baja,VAL2,575,-2.3873973894098133,-0.07722728564416638
YM,EMA50,cierre del día,0.6002557289635723,vol normal,DEV,1181,14.458785333161615,0.6150914617955203
YM,EMA50,cierre del día,0.6002557289635723,vol normal,VAL1,307,-29.50546600873519,-0.726440484122928
YM,EMA50,cierre del día,0.6002557289635723,vol normal,VAL2,1172,18.372224835334205,0.8526494266180791
YM,EMA50,cierre del día,0.6002557289635723,vol alta,DEV,988,14.511181291283863,0.5844859513678506
YM,EMA50,cierre del día,0.6002557289635723,vol alta,VAL1,233,-63.87150538410381,-1.8725439553781638
YM,EMA50,cierre del día,0.6002557289635723,vol alta,VAL2,661,-16.970519830545193,-0.6425394273617722
YM,0.1 ATR,2R,0.6002557289635723,vol baja,DEV,1346,-1.8464398089667737,-0.18014895353292631
YM,0.1 ATR,2R,0.6002557289635723,vol baja,VAL1,590,2.8494217867339264,0.18345673968302972
YM,0.1 ATR,2R,0.6002557289635723,vol baja,VAL2,792,7.084049109869019,0.5261878134691567
YM,0.1 ATR,2R,0.6002557289635723,vol normal,DEV,1600,-0.9101704333922932,-0.09691216786257228
YM,0.1 ATR,2R,0.6002557289635723,vol normal,VAL1,389,-25.209271636674355,-1.3499809434993326
YM,0.1 ATR,2R,0.6002557289635723,vol normal,VAL2,1563,3.596399101207025,0.37655441372564935
YM,0.1 ATR,2R,0.6002557289635723,vol alta,DEV,1229,11.81956951122282,1.0925955361940805
YM,0.1 ATR,2R,0.6002557289635723,vol alta,VAL1,290,14.403672609551952,0.6441440328166451
YM,0.1 ATR,2R,0.6002557289635723,vol alta,VAL2,851,-20.14499834304539,-1.5936103404773132
YM,0.1 ATR,3R,0.6002557289635723,vol baja,DEV,1255,1.618052344743399,0.12361409883953804
YM,0.1 ATR,3R,0.6002557289635723,vol baja,VAL1,531,11.015235354062622,0.5430089448331595
YM,0.1 ATR,3R,0.6002557289635723,vol baja,VAL2,706,11.980429724934854,0.6782813266544042
YM,0.1 ATR,3R,0.6002557289635723,vol normal,DEV,1470,9.472373804754717,0.7806966483773153
YM,0.1 ATR,3R,0.6002557289635723,vol normal,VAL1,352,-33.544464938744916,-1.418582688857862
YM,0.1 ATR,3R,0.6002557289635723,vol normal,VAL2,1398,3.34615488002169,0.27030255710326956
YM,0.1 ATR,3R,0.6002557289635723,vol alta,DEV,1107,1.4171515305477564,0.1025198991033606
YM,0.1 ATR,3R,0.6002557289635723,vol alta,VAL1,251,1.083537538434853,0.03745564681171171
YM,0.1 ATR,3R,0.6002557289635723,vol alta,VAL2,765,-23.23022634612427,-1.4416165962972876
YM,0.1 ATR,cierre del día,0.6002557289635723,vol baja,DEV,1076,-8.371453989009522,-0.3436928150955262
YM,0.1 ATR,cierre del día,0.6002557289635723,vol baja,VAL1,447,10.567739440461386,0.26826692805399927
YM,0.1 ATR,cierre del día,0.6002557289635723,vol baja,VAL2,580,8.113672825206166,0.25183624825442197
YM,0.1 ATR,cierre del día,0.6002557289635723,vol normal,DEV,1260,17.550001661368924,0.8014001158435924
YM,0.1 ATR,cierre del día,0.6002557289635723,vol normal,VAL1,308,-12.36158614218233,-0.29156464371348245
YM,0.1 ATR,cierre del día,0.6002557289635723,vol normal,VAL2,1193,8.002059711916768,0.3761727477459716
YM,0.1 ATR,cierre del día,0.6002557289635723,vol alta,DEV,983,13.15747826389946,0.5263084246435497
YM,0.1 ATR,cierre del día,0.6002557289635723,vol alta,VAL1,218,-73.07505673550497,-1.884847343827124
YM,0.1 ATR,cierre del día,0.6002557289635723,vol alta,VAL2,664,-27.522776905944504,-1.0531246664654021
