hm,vol,volume,mean_r,n,vol_bp
527,0.00022153859663901984,113.09359104781282,-8.732140819137567e-06,983,2.2153859663901985
528,0.00022238639347489268,109.84944048830111,1.8026427318709436e-05,983,2.223863934748927
529,0.00022218924572607861,111.6002034587996,-5.768950620256734e-06,983,2.221892457260786
530,0.00026467639300611575,145.15666327568667,-1.5601449595633518e-05,983,2.6467639300611574
531,0.0002511307453755315,123.33265513733468,-9.995292308877803e-06,983,2.511307453755315
532,0.00022475027642791042,116.03051881993896,1.4823654358693116e-05,983,2.2475027642791043
533,0.00022537357628395527,115.4643584521385,-7.162363180789946e-07,982,2.2537357628395527
534,0.00021635384057774675,112.38351983723297,-9.971072320981683e-07,983,2.1635384057774676
535,0.00024800676473861726,120.00813835198372,-1.4344128197252666e-05,983,2.4800676473861727
536,0.00024348903045479363,112.86876907426246,1.7292817622585376e-06,983,2.4348903045479364
537,0.00022034471075920128,108.79247202441506,1.1611993803960555e-06,983,2.203447107592013
538,0.00021886450609149348,108.73957273652086,1.2194488016517402e-06,983,2.188645060914935
539,0.00023180641887936087,112.57578840284842,3.7855521746202194e-07,983,2.318064188793609
540,0.0002252516742839308,125.60427263479146,1.038203956208722e-05,983,2.252516742839308
541,0.00023319047061514016,117.60427263479146,1.1345985814476176e-05,983,2.3319047061514016
542,0.00021652022495365452,115.68260427263479,2.029775365015587e-06,983,2.165202249536545
543,0.00023548999819530118,109.54933875890133,-6.573894375591951e-06,983,2.354899981953012
544,0.00021445661816639301,104.49033570701933,-9.7316606765463e-06,983,2.1445661816639303
545,0.00025632176934649943,129.34587995930823,6.377349806316151e-06,983,2.563217693464994
546,0.00022911399127441642,114.59918616480162,4.810779305230271e-06,983,2.291139912744164
547,0.00022463112859883016,112.87589013224822,-2.072334676202391e-06,983,2.2463112859883014
548,0.00022315686620438916,113.6205493387589,1.4077539718090935e-07,983,2.2315686620438915
549,0.00021691557669062836,107.5350966429298,9.14379905836788e-06,983,2.1691557669062838
550,0.0002540609397515877,125.44964394710071,1.8607745300935783e-06,983,2.540609397515877
551,0.00021510406093518342,114.21261444557477,-8.791538910176935e-06,983,2.1510406093518344
552,0.00023210461922530267,117.24008138351984,-7.3243613967556625e-06,983,2.3210461922530268
553,0.000219163409799267,108.17497456765005,2.4386814720856632e-05,983,2.19163409799267
554,0.0002075823089230251,106.77212614445575,-3.58624771836016e-06,983,2.075823089230251
555,0.00023746840210506708,122.93591047812818,6.2142516183052355e-06,983,2.374684021050671
556,0.0002347361023378353,114.12729124236253,1.542896047605788e-05,982,2.347361023378353
557,0.0002276453383498345,113.22583926754832,-5.1381196191825814e-06,983,2.276453383498345
558,0.0002002304852421333,109.04272634791455,5.16876384923921e-06,983,2.002304852421333
559,0.0002245346490965292,105.21057985757884,9.942668617895068e-06,983,2.245346490965292
600,0.00031965981963616625,182.33367243133264,-1.7346268547586258e-05,983,3.1965981963616628
601,0.00025884364064280777,140.39471007121057,-5.584316752271112e-06,983,2.5884364064280776
602,0.0003012580300484756,128.22787385554426,1.860414014609491e-05,983,3.012580300484756
603,0.00023732114834375612,129.33062054933876,-5.376648318681628e-06,983,2.373211483437561
604,0.00025169383600046714,127.12410986775178,1.0994536961085985e-06,983,2.5169383600046715
605,0.0002613583380452624,132.45676500508648,-1.8120728789217925e-05,983,2.6135833804526243
606,0.00021799998387129137,123.47914547304171,-1.54910437967286e-05,983,2.179999838712914
607,0.00022113923219846578,124.1291963377416,-5.903636330144498e-06,983,2.2113923219846576
608,0.00021412100558686968,116.47914547304171,-1.35961501827992e-06,983,2.141210055868697
609,0.0002174847632959915,115.18921668362157,2.2867726001933658e-06,983,2.174847632959915
610,0.0002462330911738362,129.4821973550356,-1.7854273809031829e-06,983,2.4623309117383623
611,0.00021738791135109695,119.62563580874873,5.592402807155899e-06,983,2.1738791135109694
612,0.00024198434661102918,123.4649033570702,-6.9751708264027e-06,983,2.419843466110292
613,0.0002271989568566094,118.82706002034588,-1.3834760842152319e-05,983,2.271989568566094
614,0.00023810491647147157,118.51780264496439,-2.448743769357096e-06,983,2.3810491647147156
615,0.0002602575356335223,134.06612410986776,2.1094250982249015e-06,983,2.602575356335223
616,0.00023020643114369775,120.56866734486266,3.314427731610044e-06,983,2.3020643114369777
617,0.0002262332305315735,114.45676500508647,-1.3911505946723647e-05,983,2.262332305315735
618,0.0002132409734586788,117.24923702950153,-3.5489031891134076e-06,983,2.132409734586788
619,0.00023404655441514844,110.93184130213632,9.122507481092571e-07,983,2.3404655441514843
620,0.00022463906033097446,124.52492370295015,2.9977770180803794e-06,983,2.2463906033097447
621,0.00024106357936575128,119.26042726347914,4.136194482305992e-06,983,2.4106357936575127
622,0.00023098664525789115,115.32756866734486,6.276993910110353e-06,983,2.3098664525789117
623,0.0003167727747262844,108.83621566632758,1.0813963578466639e-05,983,3.1677277472628442
624,0.00021548544085857858,110.57578840284842,1.6732958754653747e-05,983,2.154854408585786
625,0.0002446721849634635,123.00406917599186,-1.1275295585952888e-07,983,2.4467218496346352
626,0.00032251150187923055,115.79247202441506,2.875546878217981e-06,983,3.2251150187923057
627,0.0002914026670594908,110.26856561546286,-1.4677351144985999e-06,983,2.914026670594908
628,0.0002396340325681714,109.68158697863683,1.4371064824701864e-05,983,2.396340325681714
629,0.0002440432009645515,109.69481180061038,-7.716946856152588e-06,983,2.440432009645515
630,0.0002549508450163064,143.0762970498474,9.609259366608163e-06,983,2.5495084501630636
631,0.0002457117413286335,126.04272634791455,9.139009373549568e-06,983,2.4571174132863347
632,0.00022856238194166704,127.0325534079349,5.219499372706535e-06,983,2.2856238194166703
633,0.0002197371022241053,122.61749745676501,-7.5520552932634345e-06,983,2.197371022241053
634,0.00022238624222950193,123.83926754832146,-5.618299064926593e-07,983,2.2238624222950194
635,0.0002319925490923574,126.95625635808749,-4.404167094754064e-06,983,2.319925490923574
636,0.00024178794071443512,123.8708036622584,-5.068882225720997e-06,983,2.4178794071443512
637,0.0002214082685825245,119.24720244150559,8.98584323828101e-07,983,2.214082685825245
638,0.00023575475069330544,118.14649033570701,-5.115299191910291e-06,983,2.3575475069330545
639,0.00023296706483968434,123.34181078331638,7.440418775872198e-06,983,2.3296706483968435
640,0.00025633079787424956,133.36317395727366,-1.3223493453065042e-05,983,2.5633079787424955
641,0.00023365295959196854,123.96236012207528,6.8230241035678894e-06,983,2.3365295959196852
642,0.0002305060035971117,122.09460834181078,-5.541037804133397e-06,983,2.3050600359711173
643,0.00021551866566810155,115.1709053916582,-2.371533491089437e-06,983,2.1551866566810154
644,0.00023916367765281063,120.06612410986776,-1.2440969847781455e-05,983,2.3916367765281064
645,0.00024097632446816686,138.9145473041709,6.185919872269991e-06,983,2.4097632446816686
646,0.0002228257378219964,127.1709053916582,-5.7376541771969346e-06,983,2.228257378219964
647,0.00023516847196827982,125.96541200406918,-9.487506006245108e-06,983,2.3516847196827984
648,0.00022728569446924646,125.10681586978637,-2.453971458454123e-06,983,2.2728569446924647
649,0.00021667437090018947,116.61546286876907,1.3662520124405982e-05,983,2.166743709001895
650,0.00024137095716516457,129.75788402848423,9.128676168175131e-06,983,2.4137095716516455
651,0.00021864906695031534,122.03763987792472,-7.455544084389558e-06,983,2.1864906695031534
652,0.0002344040569160881,124.97761953204476,2.1042570775992364e-06,983,2.3440405691608808
653,0.00023337671343728934,122.00406917599186,1.2145924617587056e-05,983,2.3337671343728936
654,0.0002490915396931626,123.07121057985758,1.2812318691350467e-05,983,2.490915396931626
655,0.000248149829198312,136.32756866734485,7.079984721090225e-06,983,2.4814982919831197
656,0.00023436730491439096,126.21363173957273,3.7366030093529474e-06,983,2.3436730491439097
657,0.000236275864138167,127.1617497456765,8.21641991880801e-06,983,2.36275864138167
658,0.0002334800785897231,128.83926754832146,1.1284410805154233e-05,983,2.334800785897231
659,0.0002641215695849778,137.4760935910478,1.2065316772209636e-05,983,2.641215695849778
700,0.00038216194669339414,274.62767039674463,2.5575176332379594e-05,983,3.8216194669339414
701,0.0002630369471319737,190.8148524923703,-1.002425804991852e-05,983,2.6303694713197365
702,0.0002594726483856473,177.03153611393694,8.92323418372893e-07,983,2.594726483856473
703,0.00026673265074956756,168.68056968463887,1.0959736304756679e-05,983,2.667326507495676
704,0.00025299564500538683,162.19328585961344,5.449351080382891e-06,983,2.5299564500538683
705,0.0002552909301044808,174.98880976602237,-1.8407779457676753e-05,983,2.5529093010448083
706,0.00026635092663007323,163.93387589013224,-4.9932850421980395e-06,983,2.6635092663007325
707,0.0002385671521267613,155.7293997965412,-3.0720708808180306e-06,983,2.385671521267613
708,0.0002553072696355402,155.4649033570702,-1.9002910709024603e-06,983,2.553072696355402
709,0.00024667183585459204,152.3936927772126,-2.3590203057775047e-06,983,2.4667183585459203
710,0.0002624898223118361,171.27466937945067,-5.845301825671751e-06,983,2.624898223118361
711,0.00024231709431762037,159.88199389623603,9.223834422287559e-06,983,2.4231709431762036
712,0.00025597570700966433,161.15462868769075,1.3772058269958999e-05,983,2.5597570700966434
713,0.00023841861591657057,148.0640895218718,1.3329924838790703e-05,983,2.3841861591657056
714,0.00021928885068288459,144.44252288911494,1.4990271695876398e-05,983,2.192888506828846
715,0.00025322159788321026,164.5025432349949,1.1967330975808735e-05,983,2.532215978832103
716,0.000246056990944543,149.471007121058,-6.394950206691891e-06,983,2.4605699094454296
717,0.0002453725908903474,153.23397761953206,-7.12196481023358e-08,983,2.4537259089034738
718,0.00023242773340737062,151.48016276703967,-4.19096370653183e-06,983,2.324277334073706
719,0.00022319428276252313,145.8179043743642,5.2585425029843395e-06,983,2.231942827625231
720,0.0002550253731068494,168.2828077314344,-6.025018998970857e-06,983,2.550253731068494
721,0.0002558281547704434,163.49542217700915,-5.377723553611545e-06,983,2.5582815477044343
722,0.0002779974331126705,153.81688708036623,-2.163565764692845e-06,983,2.779974331126705
723,0.0002520668572779632,152.86571719226856,-1.6537662333725142e-06,983,2.520668572779632
724,0.00024862461734640633,153.92268565615464,-9.219492929922445e-06,983,2.4862461734640635
725,0.00027086117277077426,167.56561546286878,-9.922625651087178e-06,983,2.7086117277077424
726,0.0002382765188612139,151.05798575788404,1.4089670573369517e-05,983,2.382765188612139
727,0.00022925585041398144,148.64598168870805,9.010023732905359e-06,983,2.2925585041398144
728,0.0002482160719623962,150.24008138351985,9.517426379243799e-06,983,2.482160719623962
729,0.00025228861169014036,148.5971515768057,7.303087913845061e-06,983,2.5228861169014034
730,0.000287849763598956,199.6317395727365,-5.484658205856654e-06,983,2.87849763598956
731,0.00027154478365583383,178.41403865717191,4.7257253191331015e-06,983,2.7154478365583383
732,0.00025268024438854946,165.33672431332656,-1.795506241599826e-06,983,2.5268024438854946
733,0.0002458380635420865,161.46897253306204,-2.7882637712772085e-06,983,2.458380635420865
734,0.00025644205764855884,163.2319430315361,-7.126479481724984e-06,983,2.5644205764855883
735,0.0002478000362006431,173.22787385554426,-2.128188963132773e-06,983,2.478000362006431
736,0.0002462768812928663,164.16581892166838,-1.55871617486091e-05,983,2.462768812928663
737,0.0002646374094296413,164.48016276703967,-8.447596294566611e-06,983,2.646374094296413
738,0.0002471147160689676,162.5412004069176,-1.0701643157633103e-05,983,2.4711471606896764
739,0.0002510501429454512,161.13631739572736,4.6232939584339195e-06,983,2.510501429454512
740,0.0002737228515453217,183.14343845371312,-2.4740753005672603e-05,983,2.7372285154532165
741,0.000268443863552083,165.60834181078332,-9.516111431489183e-06,983,2.6844386355208303
742,0.0002336057237805803,163.57477110885046,-1.5173313808224582e-05,983,2.336057237805803
743,0.00023238747659096667,156.2258392675483,-8.211560767547831e-07,983,2.323874765909667
744,0.0002514453245396109,162.96642929806714,-2.671153620486382e-06,983,2.514453245396109
745,0.0002773935286429871,181.24618514750762,1.3099137449941927e-06,983,2.773935286429871
746,0.0002756057038443749,177.67548321464903,-3.955199638396906e-06,983,2.756057038443749
747,0.0002409356591062575,169.794506612411,4.1653266970548166e-08,983,2.409356591062575
748,0.00024003626413921625,158.80671414038656,-5.441527030019946e-06,983,2.4003626413921624
749,0.0002394930577489003,157.30111902339777,-1.606174484636314e-05,983,2.394930577489003
750,0.000266793119390445,173.94506612410987,-5.8143052723092916e-06,983,2.66793119390445
751,0.0002484534812996381,163.323499491353,-1.2235273919566561e-05,983,2.484534812996381
752,0.00024116340600632613,158.10986775178026,4.48837304847559e-06,983,2.4116340600632613
753,0.0002470087816164987,156.18228105906314,1.0885563242373052e-05,982,2.470087816164987
754,0.0002269737369934805,159.48626653102747,6.430505276154494e-07,983,2.269737369934805
755,0.00026205351009170883,172.3173957273652,-6.896126598469237e-07,983,2.6205351009170883
756,0.0002375829480583062,161.23702950152594,3.2962571606252616e-06,983,2.3758294805830618
757,0.0002891309917280078,168.80671414038656,7.527279869105166e-06,983,2.891309917280078
758,0.00024420345520890504,161.11291963377417,9.144138921513532e-06,983,2.4420345520890505
759,0.00022733605243996344,153.19226856561545,2.8795368566725424e-07,983,2.2733605243996347
800,0.0003213560870455814,310.5849440488301,-1.0031596441392299e-05,983,3.2135608704558143
801,0.0003279131268461665,264.4638860630722,2.5026382445528557e-06,983,3.279131268461665
802,0.00027680778563450885,222.96948118006102,1.1763184598257728e-05,983,2.7680778563450885
803,0.00025521794995477117,209.97761953204477,1.3904204999959346e-05,983,2.552179499547712
804,0.00028103359344832415,209.4465920651068,-3.396362822153275e-06,983,2.8103359344832417
805,0.00028390156449530367,226.77822990844354,-1.0722021868209712e-05,983,2.8390156449530366
806,0.0002589278058691855,218.63682604272634,1.5699419542540215e-05,983,2.589278058691855
807,0.0002754161325372637,220.0,1.7713020311425162e-06,983,2.754161325372637
808,0.00024643637480690247,199.6887080366226,-6.203358664879566e-06,983,2.4643637480690246
809,0.00027559370098535345,214.74669379450663,-8.475825768096481e-06,983,2.7559370098535347
810,0.0002720275023902811,231.3153611393693,-3.6624384144011015e-06,983,2.7202750239028113
811,0.00027431586213816226,218.99593082400813,-1.9759770198572717e-05,983,2.7431586213816224
812,0.00023633864498565156,212.02238046795523,5.940408533862583e-06,983,2.3633864498565154
813,0.00024333009976357727,201.21871820956255,-3.861528470773242e-07,983,2.4333009976357727
814,0.0002552714346529562,207.87792472024415,7.909668661375754e-06,983,2.552714346529562
815,0.00036038448478475026,290.1210579857579,1.8898855709453602e-06,983,3.6038448478475025
816,0.00029302852395452725,249.70091556459818,-8.143915134662426e-06,983,2.9302852395452725
817,0.00027466813062709957,234.99491353001017,-5.06959393622254e-06,983,2.746681306270996
818,0.000260783723262754,226.91963377416073,4.020932610679336e-06,983,2.60783723262754
819,0.00025472560392147774,221.39267548321465,1.4082043593702268e-05,983,2.547256039214777
820,0.0003020660109776594,280.06002034587993,8.382248633375002e-06,983,3.020660109776594
821,0.0002756760738226009,251.42115971515767,-2.5156380544303213e-05,983,2.756760738226009
822,0.0002768775084539715,247.09257375381486,-3.6617264215329117e-06,983,2.768775084539715
823,0.0002659864905146236,234.81281790437436,-4.766411540136439e-06,983,2.659864905146236
824,0.00026705260236621186,232.01119023397763,8.068190483513323e-06,983,2.6705260236621187
825,0.00027508937733597356,243.88097660223804,2.7269415346024325e-06,983,2.750893773359736
826,0.0002905512594457244,227.41403865717191,-1.689010644826474e-06,983,2.905512594457244
827,0.00027241632106845236,215.07731434384536,4.931397299318271e-06,983,2.7241632106845235
828,0.00030892307715587686,221.34791454730416,-2.0278018704993696e-06,983,3.0892307715587686
829,0.0007813145725739083,236.84842319430317,3.4347664111679086e-07,983,7.813145725739083
830,0.0027720862460249877,1188.6378433367242,-5.64905039007659e-05,983,27.720862460249876
831,0.0006976859541854434,776.6201629327902,-1.0851386599366572e-05,982,6.976859541854434
832,0.000823548454857984,687.8697863682604,4.451436180553452e-06,983,8.235484548579839
833,0.0005714185486608542,593.4059003051882,1.1183780245757182e-06,983,5.714185486608542
834,0.0005455521356552397,549.4506612410987,1.6092063723651868e-06,983,5.455521356552397
835,0.000531808746295251,553.5676500508647,-3.101862968654416e-07,983,5.31808746295251
836,0.000533162412222287,549.4089521871821,1.6094750193703147e-05,983,5.33162412222287
837,0.0005347138071812559,488.6439471007121,-1.0873770947902644e-05,983,5.347138071812559
838,0.0004449156917161434,460.98880976602237,5.1278281003728225e-06,983,4.449156917161434
839,0.00040420786234952877,437.8168870803662,-6.315833849581149e-06,983,4.0420786234952875
840,0.00046768070001770656,481.14852492370295,-3.140894653623137e-05,983,4.676807000177066
841,0.0003961709653544241,433.9643947100712,1.6603139228447602e-05,983,3.961709653544241
842,0.0004270143342368237,437.2797558494405,1.0075432992313222e-05,983,4.270143342368237
843,0.0003908545616988984,422.97965412004066,3.6055601626717043e-06,983,3.9085456169889836
844,0.0003658033476653717,399.18921668362157,-1.1725842968437352e-05,983,3.658033476653717
845,0.00041808109449246057,460.18413021363176,-1.4395030825504618e-06,983,4.180810944924605
846,0.000376200608516229,412.66836215666325,-1.7498539476641601e-06,983,3.7620060851622896
847,0.0003464948182213693,386.73957273652087,-1.227033253064758e-05,983,3.4649481822136927
848,0.00037314217654461966,396.3204476093591,-1.1075088826514796e-05,983,3.7314217654461967
849,0.0003616358177338304,383.53509664292983,-9.557679834016463e-07,983,3.6163581773383044
850,0.000377000658828672,424.86368260427264,-4.744244618034101e-06,983,3.77000658828672
851,0.0003560701978039962,384.58392675483213,2.3144888466586818e-05,983,3.5607019780399622
852,0.0003535291300876128,377.84435401831126,7.98928200332025e-06,983,3.5352913008761284
853,0.00032971042681436183,359.7619532044761,-1.0851928620390915e-05,983,3.2971042681436185
854,0.000346534047510912,367.3499491353001,-5.715043927520781e-06,983,3.46534047510912
855,0.000348549784993361,374.0793489318413,1.8955275810845616e-05,983,3.48549784993361
856,0.00033836849771258634,361.3621566632757,-1.4196887149578624e-06,983,3.3836849771258635
857,0.0003461649169596262,355.09766022380467,-2.0065510710470457e-05,983,3.4616491695962623
858,0.0003377822253641316,343.16581892166835,1.865288143591367e-05,983,3.377822253641316
859,0.00030555579244495373,333.265513733469,-1.2102096929602515e-05,983,3.055557924449537
900,0.00043939857754985096,538.3468972533062,-2.4048352235626766e-06,983,4.39398577549851
901,0.0003757081807934681,428.586978636826,-7.12389877732969e-06,983,3.757081807934681
902,0.0004045350481086395,400.93082400813836,1.6986347069143068e-05,983,4.045350481086395
903,0.0003565884656186266,378.4445574771109,5.593587882740528e-07,983,3.565884656186266
904,0.00036134426923621323,375.323499491353,7.250161115877352e-06,983,3.613442692362132
905,0.0003429002078332159,390.38758901322484,-3.901219114175436e-06,983,3.429002078332159
906,0.0003251598720046672,378.2899287894201,-8.310615336078646e-06,983,3.251598720046672
907,0.0003553124359191033,373.85147507629705,-7.5171335788407726e-06,983,3.5531243591910333
908,0.0003367010172206486,362.31943031536116,5.489802179412117e-06,983,3.367010172206486
909,0.00030595068874718275,345.31332655137334,1.195520709480708e-05,983,3.0595068874718274
910,0.0003159604726655087,368.14343845371315,-2.7737963261665513e-05,983,3.1596047266550866
911,0.0003080587566298883,336.37232960325537,6.957158131092698e-06,983,3.080587566298883
912,0.0003197812447091587,354.14852492370295,4.767242744140449e-06,983,3.1978124470915867
913,0.00032249404948238514,351.5625635808749,-5.975840100536541e-06,983,3.2249404948238514
914,0.00029633854333315374,346.8413021363174,2.3193256928460952e-05,983,2.9633854333315375
915,0.000367620942232458,423.79306829765545,1.0591867497589724e-05,981,3.67620942232458
916,0.00029992220434894965,364.9164118246687,1.6634579908274782e-06,981,2.9992220434894965
917,0.0002849337660522933,340.9204892966361,6.532949036805562e-07,981,2.849337660522933
918,0.0002841595895293848,356.24362895005095,5.954532777669752e-06,981,2.8415958952938483
919,0.0002805905254701349,332.1080530071356,4.422239301733278e-06,981,2.805905254701349
920,0.0002921926963491392,373.96534148827726,1.9364184172899233e-06,981,2.921926963491392
921,0.0002992929071871224,352.39041794087666,5.743647201557276e-06,981,2.992929071871224
922,0.00028668715092736895,343.5637104994903,-1.5061983006436852e-05,981,2.8668715092736896
923,0.0002779723375901295,326.7206931702344,1.247835722666216e-05,981,2.7797233759012947
924,0.0002762281060602258,362.5912334352701,-6.503431378920507e-06,981,2.762281060602258
925,0.000495040794235841,692.9918450560652,-7.406387158756728e-05,981,4.95040794235841
926,0.0002695381334370582,411.40672782874617,3.379784981749532e-06,981,2.695381334370582
927,0.0003958207864486369,569.2599388379205,-4.6355363510183576e-05,981,3.958207864486369
928,0.0003604252454094591,724.7278287461774,-2.999023568654352e-06,981,3.6042524540945906
929,0.00034905352185917344,892.256880733945,3.678715237335802e-05,981,3.4905352185917344
930,0.0011433776251844941,5063.216106014271,0.00012815325909677907,981,11.433776251844941
931,0.001137153387119805,3804.07747196738,-2.9059299253435302e-05,981,11.37153387119805
932,0.001069864070345209,3384.1396534148826,-3.1979720373885096e-05,981,10.69864070345209
933,0.0010320706416030042,2980.184505606524,1.9786584676341606e-05,981,10.320706416030042
934,0.000894033115659892,2858.9755351681956,-8.162202838721371e-05,981,8.94033115659892
935,0.0009914191149528538,3248.2782874617737,4.019910322665049e-06,981,9.914191149528538
936,0.0009195837141477147,2761.4505606523953,-1.0175598391362648e-05,981,9.195837141477147
937,0.0008096006300449031,2521.1437308868503,3.7500519013684193e-06,981,8.096006300449032
938,0.0008040989015282459,2366.973496432212,4.583952083940547e-05,981,8.04098901528246
939,0.00080151505320986,2315.046890927625,1.0817310459383518e-05,981,8.0151505320986
940,0.0009415158786822913,2749.489296636086,-4.603497875819301e-05,981,9.415158786822913
941,0.000860127802161344,2296.4485219164117,6.96053357948202e-05,981,8.60127802161344
942,0.0008057749681044827,2211.5555555555557,2.0415273349134455e-06,981,8.057749681044827
943,0.0007839028377462818,2038.559633027523,-5.7360497556307136e-05,981,7.839028377462818
944,0.0007857489253087489,2005.6034658511724,-2.3592041228895668e-05,981,7.857489253087489
945,0.0009587387020683544,2724.5942915392457,5.929763582678397e-05,981,9.587387020683543
946,0.0008022388919060206,2264.6269113149847,-9.661088479274454e-06,981,8.022388919060207
947,0.0007684688416817055,2094.044852191641,2.3410698891365622e-05,981,7.684688416817055
948,0.0007858310231757209,2112.0030581039755,1.0083149265564015e-05,981,7.858310231757208
949,0.0007729489825293532,2004.7726809378184,-6.221868991967321e-05,981,7.729489825293532
950,0.000810984399554969,2346.380224260958,-1.8319159561440987e-05,981,8.10984399554969
951,0.0007517231962357868,2066.1814475025485,3.0679599301517336e-05,981,7.517231962357868
952,0.0007488126366128617,1948.4260958205912,4.854917736126868e-06,981,7.488126366128617
953,0.0007333675311612782,1873.6065239551478,1.2030043421069437e-05,981,7.333675311612782
954,0.0006643442341519407,1847.960244648318,-2.0498735326439796e-05,981,6.643442341519407
955,0.0007422755050709408,1962.7196738022426,4.839545769644053e-05,981,7.422755050709409
956,0.000725741956778611,1793.7522935779816,1.947037099998679e-05,981,7.25741956778611
957,0.0006201207740641262,1727.0,-1.932507223404e-06,981,6.201207740641262
958,0.000635818200014759,1570.0336391437309,1.1955033883452798e-05,981,6.35818200014759
959,0.0005996437661030305,1490.0876656472988,2.3552399191151276e-05,981,5.9964376610303045
1000,0.0012182576517071162,2927.7125382263,-7.347594731403619e-05,981,12.182576517071162
1001,0.0008645547096827623,2353.4495412844035,-4.0870887307692e-05,981,8.645547096827624
1002,0.0008182429028362439,2137.9215086646277,-1.2450871344969632e-05,981,8.182429028362439
1003,0.0006792487020669966,1931.7869520897043,-2.2148695599855275e-05,981,6.792487020669966
1004,0.0007015310981847022,1854.4179408766565,-8.453890572622395e-06,981,7.015310981847022
1005,0.0007473567598631765,2037.1865443425077,6.682518867399617e-06,981,7.473567598631766
1006,0.000722447357601386,1960.0,-2.730297911954807e-05,981,7.224473576013859
1007,0.000748470056101185,1811.7492354740061,-1.2020673883342947e-05,981,7.4847005610118496
1008,0.0006860443594859825,1766.059123343527,-1.4934906684218446e-06,981,6.860443594859825
1009,0.0007362474857498798,1734.2130479102957,-2.8156001896728315e-05,981,7.362474857498798
1010,0.0006982896966537454,1927.112130479103,4.207724357988684e-06,981,6.982896966537454
1011,0.0007450006895134922,1779.0968399592252,-1.4323438723914624e-05,981,7.450006895134922
1012,0.0007253354417901768,1780.3394495412845,2.6847056554299264e-05,981,7.253354417901768
1013,0.0007002370085699176,1653.9031600407748,3.593962968803465e-05,981,7.002370085699176
1014,0.0006455572961977992,1654.9765545361875,2.0164117509243698e-05,981,6.455572961977992
1015,0.0007409390390811189,1960.7329255861366,7.5517588596709e-06,981,7.409390390811189
1016,0.0006871301482942966,1733.3109072375128,2.749266367368007e-06,981,6.871301482942966
1017,0.0006848821901023642,1637.316004077472,3.567820212823432e-05,981,6.848821901023642
1018,0.0006625183775666151,1588.5300713557594,8.261808776110253e-06,981,6.625183775666151
1019,0.000613415941481817,1539.1141692150866,4.7566172638356115e-06,981,6.1341594148181695
1020,0.0006525833173166725,1698.0356778797145,-1.3636688737457953e-05,981,6.525833173166725
1021,0.0006746242824138115,1571.5300713557594,1.0132891674671119e-05,981,6.746242824138115
1022,0.0006823049667669907,1556.2395514780835,3.318746239607108e-05,981,6.823049667669907
1023,0.0006328046586469922,1486.361875637105,-6.54736138256344e-06,981,6.328046586469923
1024,0.0006245493815389902,1515.282364933741,4.688317079608975e-07,981,6.245493815389903
1025,0.0006315665314505571,1634.4311926605506,-1.427713445625694e-05,981,6.315665314505571
1026,0.0006532886587578039,1541.7951070336392,-1.2888722582614994e-06,981,6.532886587578039
1027,0.0006148079203525508,1466.8185524974515,-4.12836820321591e-06,981,6.148079203525508
1028,0.0006403339113710375,1461.2212028542303,-1.2635175359285023e-06,981,6.403339113710375
1029,0.0007025440550652684,1465.4383282364934,-6.61111140352748e-06,981,7.025440550652684
1030,0.0007720393856805866,1987.9551478083588,8.032231157747815e-06,981,7.720393856805866
1031,0.0006800629328657204,1635.3628950050968,1.0844495392880472e-05,981,6.8006293286572035
1032,0.0006361296928187549,1557.059123343527,-2.7076153234106213e-05,981,6.361296928187548
1033,0.0006366309959167692,1482.6065239551478,-1.7955043733681315e-05,981,6.366309959167692
1034,0.000574489706480767,1436.1661569826708,-1.0422414830786856e-05,981,5.744897064807669
1035,0.0005912917815988115,1538.5178389398573,-8.208638624826519e-06,981,5.912917815988115
1036,0.0006578783648127112,1533.163098878695,-3.066756606672772e-05,981,6.578783648127112
1037,0.0006069483634259453,1450.329255861366,1.1804520116841387e-05,981,6.069483634259453
1038,0.0006392627356163164,1430.4128440366972,-9.715003338298223e-06,981,6.392627356163164
1039,0.0005523858016970043,1368.908256880734,-5.9020694967004786e-06,981,5.523858016970043
1040,0.000654979393120017,1571.755351681957,-1.771624296570548e-06,981,6.54979393120017
1041,0.0005730316396234883,1418.7084607543322,-1.2927533827924202e-05,981,5.730316396234882
1042,0.0005864132105833793,1382.0499490316004,-2.1368013975712568e-05,981,5.864132105833793
1043,0.0005415008610396962,1346.6320081549438,1.2761643277831891e-05,981,5.415008610396963
1044,0.000570605914575113,1307.3965341488276,1.1382122195883246e-05,981,5.70605914575113
1045,0.0006263852018945683,1525.776758409786,1.541983416685959e-05,981,6.263852018945682
1046,0.0006241753655447497,1397.1967380224262,2.3050122603342583e-05,981,6.241753655447496
1047,0.0005872950561148044,1350.8654434250764,3.504430340838058e-05,981,5.872950561148044
1048,0.000592125727000101,1344.7125382262998,-5.000531225338883e-06,981,5.92125727000101
1049,0.0005436516607161758,1309.5953109072375,2.0281614139474872e-05,981,5.436516607161758
1050,0.0006206723467313363,1514.466870540265,-8.127357345958088e-05,981,6.206723467313363
1051,0.0005989621045122163,1391.039755351682,-2.417022311588673e-05,981,5.989621045122163
1052,0.0005450601865269623,1366.4831804281346,-4.080884644040645e-05,981,5.450601865269623
1053,0.0005572973243751007,1255.1743119266055,-7.978850433624135e-06,981,5.572973243751007
1054,0.000547910526681943,1253.4760448521915,-1.2177629711984626e-06,981,5.47910526681943
