label,n,wr,exp_pts,avg_win,avg_loss,pf,total_pts,t,max_dd_pts,params,exp_A,wr_A,n_A,exp_B,wr_B,n_B,DEV_n,DEV_atr%,DEV_t,DEV_wr,DEV_costo%,VAL1_n,VAL1_atr%,VAL1_t,VAL1_wr,VAL1_costo%,VAL2_n,VAL2_atr%,VAL2_t,VAL2_wr,VAL2_costo%
ORB_fade,3809,0.5069572066159097,0.26722893147807825,22.24533920248576,-22.33113684771033,1.0242710199312675,1017.875,0.531474066180835,2036.0,"{""K"": 15, ""stop_x_or"": 0.5, ""tgt_x_or"": 0.5, ""salida"": 1559}",3.53625,0.526,500,-0.01691919191919192,0.5070707070707071,495,2028,0.006573036225803138,0.015681500270991088,0.5093688362919132,2.0000732301642707,538,0.09206864371187598,0.10784648554957013,0.49814126394052044,0.6840747942954102,1243,0.1599392388029176,0.3075804364061846,0.5068382944489139,0.3342765082984488
ORB_fade,3809,0.36676292990286163,0.12332633237070097,37.20275590551181,-21.35261194029851,1.009120916460366,469.75,0.18691060150967945,3718.375,"{""K"": 15, ""stop_x_or"": 0.5, ""tgt_x_or"": 1.0, ""salida"": 1200}",2.88675,0.37,500,-1.129040404040404,0.3515151515151515,495,2028,0.48209046614527223,0.9031257579606076,0.3767258382642998,2.0000732301642707,538,0.4360748626200036,0.4005005706502552,0.3680297397769517,0.6840747942954102,1243,-0.5821467637683836,-0.8756910365950645,0.3499597747385358,0.3342765082984488
ORB_fade,3809,0.35311105276975585,0.30198214754528746,41.50743494423792,-22.19044237012987,1.0210370858080828,1150.25,0.43632146311427994,3344.0,"{""K"": 15, ""stop_x_or"": 0.5, ""tgt_x_or"": 1.0, ""salida"": 1559}",2.84825,0.35,500,-0.2946969696969697,0.3414141414141414,495,2028,0.8779928823898606,1.5097694016899557,0.36538461538461536,2.0000732301642707,538,0.6810339048972989,0.5749918083075714,0.3513011152416357,0.6840747942954102,1243,-0.5513046674447193,-0.7845156648623407,0.333869670152856,0.3342765082984488
ORB_fade,3809,0.31898135993699134,0.5898201627723813,46.5417695473251,-20.93354857363146,1.0413730712478677,2246.625,0.752737184915331,2916.25,"{""K"": 15, ""stop_x_or"": 0.5, ""tgt_x_or"": 2.0, ""salida"": 1200}",3.5205,0.328,500,1.4904040404040404,0.30707070707070705,495,2028,0.28945294090713974,0.4745644107171757,0.3239644970414201,2.0000732301642707,538,0.7489842059033229,0.6014514143244394,0.3345724907063197,0.6840747942954102,1243,0.05594945571488577,0.06993943923789896,0.3041029766693483,0.3342765082984488
ORB_fade,3809,0.26148595431871885,1.22181018640063,65.88830321285141,-21.674680056878778,1.0763294769838878,4653.875,1.33680538275083,3211.5,"{""K"": 15, ""stop_x_or"": 0.5, ""tgt_x_or"": 2.0, ""salida"": 1559}",5.95,0.27,500,1.3727272727272728,0.2545454545454545,495,2028,1.161732670288922,1.5444639406685101,0.2677514792899408,2.0000732301642707,538,1.4424352537732352,0.9074172732846054,0.258364312267658,0.6840747942954102,1243,0.20741768278309422,0.22742478436260563,0.252614641995173,0.3342765082984488
ORB_fade,3809,0.6269362037280126,-0.5771527960094514,21.216237437185928,-37.201090781140046,0.9584135331589825,-2198.375,-0.8810086490739167,3204.5,"{""K"": 15, ""stop_x_or"": 1.0, ""tgt_x_or"": 0.5, ""salida"": 1200}",0.3115,0.62,500,-2.0747474747474746,0.6343434343434343,495,2028,-0.44025935429139584,-0.8166260111149519,0.6321499013806706,2.0000732301642707,538,-1.1488254088230074,-1.041777616276608,0.6152416356877324,0.6840747942954102,1243,-0.739271674614552,-1.0828482221781521,0.6234915526950925,0.3342765082984488
ORB_fade,3809,0.658703071672355,-0.1758663691257548,21.95311877241929,-42.88480769230769,0.9879843588145345,-669.875,-0.25254466972827583,2852.25,"{""K"": 15, ""stop_x_or"": 1.0, ""tgt_x_or"": 0.5, ""salida"": 1559}",0.226,0.652,500,-2.123989898989899,0.6545454545454545,495,2028,0.189118541861185,0.3285387344618153,0.6651873767258383,2.0000732301642707,538,-0.8907116082094517,-0.7522708497432936,0.6468401486988847,0.6840747942954102,1243,-0.5715820520092219,-0.7873210622288741,0.6532582461786002,0.3342765082984488
ORB_fade,3809,0.4854292465213967,-1.21160409556314,34.9229313142239,-35.29974489795919,0.9332971996386631,-4615.0,-1.4488819608526182,6542.75,"{""K"": 15, ""stop_x_or"": 1.0, ""tgt_x_or"": 1.0, ""salida"": 1200}",-2.4175,0.458,500,-3.352020202020202,0.46464646464646464,495,2028,0.27637728455535093,0.40859701253561914,0.5044378698224852,2.0000732301642707,538,-1.1661667201764874,-0.8469712185520843,0.47769516728624534,0.6840747942954102,1243,-2.0681024523719573,-2.424173971356407,0.4577634754625905,0.3342765082984488
ORB_fade,3809,0.5009188763454975,-0.6674323969545812,39.984538784067084,-41.46909521304577,0.9677513469972823,-2542.25,-0.7136115362353899,7270.5,"{""K"": 15, ""stop_x_or"": 1.0, ""tgt_x_or"": 1.0, ""salida"": 1559}",-2.0555,0.468,500,-4.224747474747475,0.4707070707070707,495,2028,1.5873637934695701,2.0657177402499016,0.5241617357001972,2.0000732301642707,538,-0.26621421653161503,-0.17080456935851088,0.4962825278810409,0.6840747942954102,1243,-2.239817905298871,-2.3531951214115856,0.4650040225261464,0.3342765082984488
ORB_fade,3809,0.43817274875295353,-0.6793777894460489,42.067855002995806,-34.01822429906542,0.9644534952403192,-2587.75,-0.7163056378113989,5553.75,"{""K"": 15, ""stop_x_or"": 1.0, ""tgt_x_or"": 2.0, ""salida"": 1200}",-2.718,0.418,500,0.1904040404040404,0.4202020202020202,495,2028,0.4676970624408075,0.6126835537712135,0.4511834319526627,2.0000732301642707,538,-0.809923272734648,-0.5297186153142981,0.44423791821561337,0.6840747942954102,1243,-1.425980619019925,-1.4620580198230557,0.414320193081255,0.3342765082984488
