sym,tend_estricta,tp,ema_exit,entrada,modo,trades,por_dia,p_tp_5min,wr_neto,gan_media,perd_media,peor,pf,exp_pts,exp_usd,exp_bruto,DEV_exp_usd,DEV_wr,DEV_ptp,DEV_t,VAL1_exp_usd,VAL1_wr,VAL1_ptp,VAL1_t,VAL2_exp_usd,VAL2_wr,VAL2_ptp,VAL2_t
NQ,False,relleno,ambas,cierre,VI usuario,13419,3.4981751824817517,0.7366420746702437,0.5763469707131679,3.6241735195241795,-6.495255936675463,-524.788,0.7590780145877392,-0.6629534242491988,-13.259068484983976,-0.05911394291675982,-12.935933750211259,0.42420145343924287,0.7082981240493493,-16.12956747139661,-7.442038834951454,0.6567961165048544,0.7631067961165049,-2.0556933022881263,-15.812370452039685,0.711319367879456,0.7574421168687983,-3.7767662772291617
NQ,False,relleno,ambas,cierre,NULO (sin VI),27052,7.0521376433785194,0.7133298831879343,0.7070456897826408,1.4507493498498103,-6.444093595195965,-198.038,0.5433480740753,-0.862078919390459,-17.24157838780918,-0.25241139018744263,-16.819109502557748,0.5997266776954614,0.5984319930950155,-34.146419059188105,-15.95727530423924,0.7818775100401606,0.7979417670682731,-7.643981122278584,-18.440732604567863,0.837315875613748,0.8508456082924168,-8.520030390259228
NQ,False,relleno,ambas,open sig.,VI usuario,13419,3.4981751824817517,0.7366420746702437,0.5724718682465161,3.636205935954179,-6.4508900122015,-521.288,0.7547763561682539,-0.6763113495789551,-13.526226991579103,-0.07247186824651614,-13.255352374514116,0.4214973804292716,0.7082981240493493,-16.542868770400705,-7.682330097087377,0.6592233009708738,0.7631067961165049,-2.1295710878830927,-16.032877618522598,0.7037853730246233,0.7574421168687983,-3.8410614173520474
NQ,False,relleno,ambas,open sig.,NULO (sin VI),27052,7.0521376433785194,0.7133298831879343,0.6501552565429544,1.5927268725764077,-5.438301897952721,-197.288,0.544276671056872,-0.8670415838884629,-17.34083167776926,-0.2573740546854465,-16.8957116747508,0.5713874703301446,0.5984319930950155,-34.35804056183162,-16.205769280142853,0.7183734939759037,0.7979417670682731,-7.780762725345586,-18.509472375435294,0.7399890889252592,0.8508456082924168,-8.56165406360083
NQ,True,borde,EMA20,cierre,VI usuario,10754,2.8034410844629822,0.7099683838571694,0.5440766226520365,3.703796274141173,-5.845464817458699,-284.038,0.7561296083497203,-0.649935093918542,-12.99870187837084,-0.03942718988283429,-13.175691672401932,0.38586831842165636,0.6847900894700619,-15.723773033158198,-8.299130434782608,0.6086956521739131,0.7321739130434782,-2.36393325243703,-14.569421841541752,0.667880085653105,0.7252676659528908,-3.9721478049939463
NQ,True,borde,EMA20,cierre,NULO (sin VI),22369,5.83133472367049,0.692252671107336,0.6854575528633376,1.5151458348369145,-5.84579284624316,-284.038,0.5648229304392922,-0.8001818311329282,-16.003636622658565,-0.18524499890976212,-15.94877277919069,0.5807151536191634,0.5811491060579761,-32.35558942796186,-18.764217519654615,0.7507827175954915,0.7639323731997495,-7.471315849477793,-14.934101253447984,0.815889193780217,0.829609303541095,-6.76551093996658
NQ,True,borde,EMA20,open sig.,VI usuario,10754,2.8034410844629822,0.7099683838571694,0.5428677701320439,3.6925155875299764,-5.845821399511798,-280.538,0.7501170051226149,-0.6677656685884322,-13.355313371768645,-0.05725776455272457,-13.545042440926824,0.38793301215875203,0.6847900894700619,-16.179433494211693,-8.664347826086956,0.6052173913043478,0.7321739130434782,-2.479213269292076,-14.910963597430403,0.6644539614561028,0.7252676659528908,-4.076074439557542
NQ,True,borde,EMA20,open sig.,NULO (sin VI),22369,5.83133472367049,0.692252671107336,0.6298001698779561,1.6536977308914433,-5.005320735830349,-280.538,0.5620704803242867,-0.8114697742685175,-16.22939548537035,-0.19653294204535154,-16.074618986446374,0.5494705780246485,0.5811491060579761,-32.68600258378365,-18.947373436999637,0.6972448340638697,0.7639323731997495,-7.554311778044491,-15.328064405153196,0.722592447406246,0.829609303541095,-6.974608622854005
NQ,True,borde,EMA50,cierre,VI usuario,10749,2.8021376433785194,0.755698204484138,0.5887989580426086,3.787841365144573,-6.9164502262443435,-524.788,0.7841900956830903,-0.613774490650293,-12.27548981300586,-0.014699041771327566,-12.60101858224364,0.42188575361321407,0.7327368662537279,-12.844832988395536,-3.8846376811594197,0.6660869565217391,0.784927536231884,-0.9603486911963991,-15.074040728831719,0.7161843515541265,0.7663451232583065,-3.2418619669180098
NQ,True,borde,EMA50,cierre,NULO (sin VI),22099,5.760948905109489,0.7143309652020453,0.7109823973935472,1.56410018701977,-6.562134188738532,-110.538,0.5863460654172675,-0.7845245904800392,-15.690491809600784,-0.17510733178055027,-15.835452647714499,0.6056387665198237,0.6031718061674008,-28.453197579552103,-19.21828527634758,0.7736625514403292,0.7834757834757835,-7.584191891769584,-14.005431852546256,0.8424242424242424,0.8517786561264822,-6.0163514310688315
