label,n,wr,exp_pts,avg_win,avg_loss,pf,total_pts,t,max_dd_pts,params,exp_A,wr_A,n_A,exp_B,wr_B,n_B,DEV_n,DEV_atr%,DEV_t,DEV_wr,DEV_costo%,VAL1_n,VAL1_atr%,VAL1_t,VAL1_wr,VAL1_costo%,VAL2_n,VAL2_atr%,VAL2_t,VAL2_wr,VAL2_costo%,fam,wr_bruto,wr_nulo,exceso_wr,p_binom,gap_atr,stop_x_gap,tgt_x_gap,salida,modo,nivel,dist_atr,stop_atr,tgt_atr,cancel
F1_gap_go,855,0.5087719298245614,-0.9769005847953216,42.020114942528735,-45.50952380952381,0.9563016637019985,-835.25,-0.42351234705067103,2752.75,"{""gap_atr"": ""0.35-0.6"", ""stop_x_gap"": 2.0, ""tgt_x_gap"": 1.0, ""salida"": 1100, ""modo"": ""go""}",4.652272727272727,0.5454545454545454,110,-11.676605504587156,0.44954128440366975,109,454,-1.5167599113879466,-0.7682156826201184,0.5066079295154186,2.0456141940204966,135,0.6788321831341444,0.2029421424816782,0.5407407407407407,0.7042378525976837,266,-1.97196662073989,-0.7835549490425027,0.49624060150375937,0.32905145800591395,F1_gap_go,0.5087719298245614,0.6666666666666666,-0.1578947368421052,1.7555068002775042e-21,0.35-0.6,2.0,1.0,1100.0,go,,,,,
F1_gap_fade,855,0.5590643274853802,-2.6330409356725144,50.54811715481171,-70.06167108753316,0.9147681561337586,-2251.25,-0.866755885659212,3155.5,"{""gap_atr"": ""0.35-0.6"", ""stop_x_gap"": 2.0, ""tgt_x_gap"": 1.0, ""salida"": 1559, ""modo"": ""fade""}",-5.015909090909091,0.5545454545454546,110,-7.5619266055045875,0.5596330275229358,109,454,0.395450717601579,0.16425769711231672,0.5682819383259912,2.0456141940204966,135,-3.659052853197352,-0.8449459452212486,0.5333333333333333,0.7042378525976837,266,-0.9894895942238757,-0.31044894700974124,0.556390977443609,0.32905145800591395,F1_gap_fade,0.5590643274853802,0.6666666666666666,-0.10760233918128648,6.963090083289974e-11,0.35-0.6,2.0,1.0,1559.0,fade,,,,,
F1_gap_go,855,0.5730994152046783,-1.2461988304093568,50.86683673469388,-71.20616438356164,0.9590038572156867,-1065.5,-0.4115643258699151,3113.25,"{""gap_atr"": ""0.35-0.6"", ""stop_x_gap"": 2.0, ""tgt_x_gap"": 1.0, ""salida"": 1559, ""modo"": ""go""}",-9.788636363636364,0.5636363636363636,110,5.444954128440367,0.5963302752293578,109,454,-2.210716300984313,-0.8704468504795599,0.5682819383259912,2.0456141940204966,135,0.46503343240511613,0.10255967220858822,0.5925925925925926,0.7042378525976837,266,-1.8755837699531,-0.5923301152189905,0.5714285714285714,0.32905145800591395,F1_gap_go,0.5730994152046783,0.6666666666666666,-0.0935672514619883,1.3658276495652662e-08,0.35-0.6,2.0,1.0,1559.0,go,,,,,
F1_gap_fade,706,0.49291784702549574,0.7314093484419264,48.51652298850575,-45.71892458100559,1.0315490419202835,516.375,0.28687180773274845,2260.25,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 0.5, ""tgt_x_gap"": 0.5, ""salida"": 1100, ""modo"": ""fade""}",-10.278735632183908,0.39080459770114945,87,-9.30541237113402,0.41237113402061853,97,336,2.639447145411899,1.2930505077091565,0.5119047619047619,2.026798253291142,130,1.8202487455975032,0.5050421290599505,0.5076923076923077,0.703265478899579,240,-0.8185469057333343,-0.3306912918409565,0.4583333333333333,0.336551964933659,F1_gap_fade,0.49291784702549574,0.5,-0.007082152974504263,0.7348478009456708,0.6-3,0.5,0.5,1100.0,fade,,,,,
F1_gap_go,706,0.5056657223796034,-0.7314093484419264,45.84698879551821,-48.377507163323784,0.9694158584437699,-516.375,-0.28687180773274845,1716.5,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 0.5, ""tgt_x_gap"": 0.5, ""salida"": 1100, ""modo"": ""go""}",10.278735632183908,0.5977011494252874,87,9.30541237113402,0.5876288659793815,97,336,-2.639447145411899,-1.2930505077091565,0.4880952380952381,2.026798253291142,130,-1.8202487455975032,-0.5050421290599505,0.49230769230769234,0.703265478899579,240,0.8185469057333343,0.3306912918409565,0.5375,0.336551964933659,F1_gap_go,0.5056657223796034,0.5,0.005665722379603388,0.7922272825373325,0.6-3,0.5,0.5,1100.0,go,,,,,
F1_gap_fade,706,0.4971671388101983,0.33693342776203966,57.93945868945869,-56.61654929577465,1.0118352395345511,237.875,0.1132012118384488,3043.375,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 0.5, ""tgt_x_gap"": 0.5, ""salida"": 1559, ""modo"": ""fade""}",-19.69396551724138,0.40229885057471265,87,-3.3943298969072164,0.4639175257731959,97,336,2.6659297656696745,1.096097929908619,0.5089285714285714,2.026798253291142,130,-0.5251102572531839,-0.12854190129361096,0.47692307692307695,0.703265478899579,240,0.007889214263886639,0.0027606190669244943,0.49166666666666664,0.336551964933659,F1_gap_fade,0.4971671388101983,0.5,-0.002832861189801694,0.9101151439476167,0.6-3,0.5,0.5,1559.0,fade,,,,,
F1_gap_go,706,0.5014164305949008,-0.3371104815864023,56.77648305084746,-57.77521306818182,0.9882971203786226,-238.0,-0.11326066667397268,2522.5,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 0.5, ""tgt_x_gap"": 0.5, ""salida"": 1559, ""modo"": ""go""}",19.69396551724138,0.5977011494252874,87,3.3943298969072164,0.5360824742268041,97,336,-2.6672721196215643,-1.0966251851117221,0.4880952380952381,2.026798253291142,130,0.5251102572531839,0.12854190129361096,0.5230769230769231,0.703265478899579,240,-0.007889214263886639,-0.0027606190669244943,0.5083333333333333,0.336551964933659,F1_gap_go,0.5014164305949008,0.5,0.0014164305949008194,0.9699818499598648,0.6-3,0.5,0.5,1559.0,go,,,,,
F1_gap_fade,706,0.4702549575070821,4.52921388101983,60.04593373493976,-44.75300802139037,1.1910441296181506,3197.625,1.5278118881040688,1527.875,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 0.5, ""tgt_x_gap"": 1.0, ""salida"": 1100, ""modo"": ""fade""}",-7.096264367816092,0.3563218390804598,87,-1.9716494845360826,0.41237113402061853,97,336,4.03584947805556,1.7393118723105048,0.4880952380952381,2.026798253291142,130,2.560495939360125,0.6271924681701,0.46153846153846156,0.703265478899579,240,3.1186174493052845,1.0696413031332688,0.45,0.336551964933659,F1_gap_fade,0.4702549575070821,0.3333333333333333,0.1369216241737488,5.623050042364811e-14,0.6-3,0.5,1.0,1100.0,fade,,,,,
F1_gap_go,706,0.46458923512747874,-1.2746104815864023,51.98780487804878,-47.491732804232804,0.9498729241374508,-899.875,-0.4602447103340463,2217.625,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 0.5, ""tgt_x_gap"": 1.0, ""salida"": 1100, ""modo"": ""go""}",14.097701149425287,0.5517241379310345,87,7.529639175257732,0.5360824742268041,97,336,-1.0374102956147893,-0.44112924405498527,0.45535714285714285,2.026798253291142,130,-1.3524930249554152,-0.3354230626441855,0.4461538461538462,0.703265478899579,240,-0.1933933474076504,-0.0712007440170609,0.4875,0.336551964933659,F1_gap_go,0.46458923512747874,0.3333333333333333,0.13125590179414542,6.337033991799744e-13,0.6-3,0.5,1.0,1100.0,go,,,,,
F1_gap_fade,706,0.4093484419263456,5.57471671388102,90.090830449827,-52.99880095923261,1.178084206239678,3935.75,1.4620603190495656,2877.5,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 0.5, ""tgt_x_gap"": 1.0, ""salida"": 1559, ""modo"": ""fade""}",-6.129310344827586,0.3333333333333333,87,5.391752577319588,0.3917525773195876,97,336,3.8240982116588977,1.2412571061649598,0.4166666666666667,2.026798253291142,130,-0.2045902820384592,-0.04137487518015603,0.35384615384615387,0.703265478899579,240,7.107354698549971,1.8999317497646662,0.42916666666666664,0.336551964933659,F1_gap_fade,0.4093484419263456,0.3333333333333333,0.0760151085930123,2.6643517175026988e-05,0.6-3,0.5,1.0,1559.0,fade,,,,,
F1_gap_go,706,0.40368271954674223,0.5026558073654391,83.64561403508772,-55.781769596199524,1.0151112719762818,354.875,0.1385006313404085,3119.75,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 0.5, ""tgt_x_gap"": 1.0, ""salida"": 1559, ""modo"": ""go""}",29.17097701149425,0.4942528735632184,87,6.140463917525773,0.422680412371134,97,336,-2.102106483256276,-0.6968588178816757,0.3898809523809524,2.026798253291142,130,3.8021714717370183,0.7320437850903896,0.4461538461538462,0.703265478899579,240,0.4328138859676315,0.12226876780982893,0.4,0.336551964933659,F1_gap_go,0.40368271954674223,0.3333333333333333,0.07034938621340892,0.00010473389070691052,0.6-3,0.5,1.0,1559.0,go,,,,,
F1_gap_fade,706,0.5339943342776204,1.2746104815864023,47.617705570291776,-51.829787234042556,1.052772402064274,899.875,0.4602447103340463,2579.75,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 1.0, ""tgt_x_gap"": 0.5, ""salida"": 1100, ""modo"": ""fade""}",-14.097701149425287,0.4367816091954023,87,-7.529639175257732,0.4639175257731959,97,336,1.0374102956147893,0.44112924405498527,0.5446428571428571,2.026798253291142,130,1.3524930249554152,0.3354230626441855,0.5538461538461539,0.703265478899579,240,0.1933933474076504,0.0712007440170609,0.5083333333333333,0.336551964933659,F1_gap_fade,0.5339943342776204,0.6666666666666666,-0.1326723323890462,3.484497935781921e-13,0.6-3,1.0,0.5,1100.0,fade,,,,,
F1_gap_go,706,0.5283286118980169,-4.52921388101983,44.87298927613941,-59.86561561561562,0.8395994532298315,-3197.625,-1.5278118881040688,3497.375,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 1.0, ""tgt_x_gap"": 0.5, ""salida"": 1100, ""modo"": ""go""}",7.096264367816092,0.632183908045977,87,1.9716494845360826,0.5876288659793815,97,336,-4.03584947805556,-1.7393118723105048,0.5119047619047619,2.026798253291142,130,-2.560495939360125,-0.6271924681701,0.5384615384615384,0.703265478899579,240,-3.1186174493052845,-1.0696413031332688,0.5458333333333333,0.336551964933659,F1_gap_go,0.5283286118980169,0.6666666666666666,-0.1383380547686497,3.032481037613779e-14,0.6-3,1.0,0.5,1100.0,go,,,,,
F1_gap_fade,706,0.5949008498583569,-0.5028328611898017,55.91428571428571,-83.35314685314685,0.9851084357565334,-355.0,-0.1385494439261339,4784.125,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 1.0, ""tgt_x_gap"": 0.5, ""salida"": 1559, ""modo"": ""fade""}",-29.17097701149425,0.5057471264367817,87,-6.140463917525773,0.5773195876288659,97,336,2.1007641293043857,0.6964241728311689,0.6071428571428571,2.026798253291142,130,-3.8021714717370183,-0.7320437850903896,0.5538461538461539,0.703265478899579,240,-0.4328138859676315,-0.12226876780982893,0.6,0.336551964933659,F1_gap_fade,0.5949008498583569,0.6666666666666666,-0.07176581680830973,7.506175176697004e-05,0.6-3,1.0,0.5,1559.0,fade,,,,,
F1_gap_go,706,0.5878186968838527,-5.57471671388102,53.25421686746988,-89.47164948453609,0.8488357578376302,-3935.75,-1.4620603190495656,5609.625,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 1.0, ""tgt_x_gap"": 0.5, ""salida"": 1559, ""modo"": ""go""}",6.129310344827586,0.6666666666666666,87,-5.391752577319588,0.5979381443298969,97,336,-3.8240982116588977,-1.2412571061649598,0.5803571428571429,2.026798253291142,130,0.2045902820384592,0.04137487518015603,0.6461538461538462,0.703265478899579,240,-7.107354698549971,-1.8999317497646662,0.5666666666666667,0.336551964933659,F1_gap_go,0.5878186968838527,0.6666666666666666,-0.07884796978281394,1.2959232742348271e-05,0.6-3,1.0,0.5,1559.0,go,,,,,
F1_gap_fade,706,0.5113314447592068,5.415722379603399,58.68767313019391,-50.3268115942029,1.2202128119105558,3823.5,1.7086016123509387,1838.5,"{""gap_atr"": ""0.6-3"", ""stop_x_gap"": 1.0, ""tgt_x_gap"": 1.0, ""salida"": 1100, ""modo"": ""fade""}",-9.557471264367816,0.40229885057471265,87,-0.3402061855670103,0.4639175257731959,97,336,2.4016948921401533,0.9225775338026337,0.5208333333333334,2.026798253291142,130,2.583275399621192,0.5759477422068479,0.5076923076923077,0.703265478899579,240,4.410269711596638,1.4045648145154432,0.5,0.336551964933659,F1_gap_fade,0.5113314447592068,0.5,0.011331444759206777,0.5724228059492795,0.6-3,1.0,1.0,1100.0,fade,,,,,
