tipo,modo,t_ini,S,T,rr,R,K,G,L,rfrac,colchon,cons_ev,cons_pcobra,cons_nret,cons_dias,cons_pap,cons_neto_cupo,cons_neto_año,opt_ev,opt_pcobra,opt_nret,opt_dias,opt_pap,opt_neto_cupo,opt_neto_año,min_neto_cupo,min_neto_año,min_pcobra,rr_b
growth,1,1,117.0,19.5,0.1666666666666666,91.054511837869,5,900.0,182.109023675738,0.0,1000.0,0.0,0.0,0.0,250.0,0.4027,-230.94114725602185,-231.40027478535788,0.0,0.0,0.0,250.0,0.39055,-238.12572013826653,-238.59913111269648,-238.12572013826653,-238.59913111269648,0.0,<0.3 (WR muy alto)
select_flex,2,16,11.0,2.0,0.1818181818181818,741.9913473781259,3,450.0,1000000000.0,0.25,-1.0,0.0,0.0,0.0,250.0,0.306,-323.5294117647059,-304.2142230026339,0.0,0.0,0.0,250.0,0.4259,-232.4489316741019,-218.57138351445403,-323.5294117647059,-304.2142230026339,0.0,<0.3 (WR muy alto)
growth,0,1,25.75,92.5,3.592233009708738,869.3899458632236,2,150.0,1738.7798917264472,0.0,2500.0,298.92857142857144,0.1071428571428571,0.1942857142857142,9.958571428571428,0.37535,51.159822261127744,1125.1206391800192,362.57142857142856,0.11,0.2285714285714285,13.305714285714286,0.394,126.53081943437272,2153.61217176991,51.159822261127744,1125.1206391800192,0.1071428571428571,>3.5 (WR bajo)
select_flex,1,1,16.75,15.5,0.9253731343283582,179.8439809477136,1,1000000000.0,179.8439809477136,0.25,-1.0,0.0,0.0,0.0,250.0,0.3276,-302.1978021978022,-284.1561423650976,0.0,0.0,0.0,250.0,0.29715,-333.1650681474003,-313.2746163177047,-333.1650681474003,-313.2746163177047,0.0,0.6-1
growth,2,31,12.25,43.0,3.510204081632653,80.90117645239768,3,900.0,161.80235290479536,0.1,-1.0,50.142857142857146,0.03,0.0371428571428571,250.0,0.3915,-187.40503557744933,-187.77761020086373,15.428571428571429,0.0114285714285714,0.0114285714285714,250.0,0.39775,-218.3866391308252,-218.82080739947494,-218.3866391308252,-218.82080739947494,0.0114285714285714,>3.5 (WR bajo)
select_flex,2,31,20.25,8.0,0.3950617283950617,357.99884781994706,2,1000000000.0,357.99884781994706,0.25,-1.0,93.49515,0.2028571428571428,0.2942857142857142,250.0,0.3128,-223.00101368286445,-209.6875203286636,48.97429714285713,0.1242857142857142,0.1528571428571428,250.0,0.31945,-260.9333566370771,-245.3552457930725,-260.9333566370771,-245.3552457930725,0.1242857142857142,0.3-0.6 (WR alto)
growth,0,1,6.5,1.5,0.2307692307692307,133.00408429872397,1,900.0,133.00408429872397,0.5,2500.0,0.0,0.0,0.0,247.43714285714285,0.37535,-247.7687491674437,-250.81723070159464,0.0,0.0,0.0,246.48714285714289,0.394,-236.04060913705584,-239.86015088211164,-247.7687491674437,-250.81723070159464,0.0,<0.3 (WR muy alto)
select_flex,1,1,23.75,4.0,0.1684210526315789,112.90557986851375,2,900.0,225.8111597370275,0.25,-1.0,0.0,0.0,0.0,250.0,0.3276,-302.1978021978022,-284.1561423650976,0.0,0.0,0.0,250.0,0.29715,-333.1650681474003,-313.2746163177047,-333.1650681474003,-313.2746163177047,0.0,<0.3 (WR muy alto)
growth,2,16,7.75,14.5,1.870967741935484,1082.0969019147772,8,225.0,2164.1938038295543,0.0,-1.0,179.35714285714286,0.1014285714285714,0.1285714285714285,31.572857142857146,0.3891,-59.655964313250365,-454.5510822365066,94.5,0.06,0.0685714285714285,22.90571428571429,0.43365,-119.95866482186096,-1238.6272813495827,-119.95866482186096,-1238.6272813495827,0.06,1-2
select_flex,2,31,23.5,2.75,0.1170212765957446,47.115994154966025,5,1000000000.0,94.23198830993204,0.25,-1.0,0.0,0.0,0.0,250.0,0.3128,-316.49616368286445,-297.6008703286636,0.0,0.0,0.0,250.0,0.31945,-309.90765377993426,-291.4057043005352,-316.49616368286445,-297.6008703286636,0.0,<0.3 (WR muy alto)
growth,2,31,9.75,34.25,3.5128205128205128,143.29567126191702,3,150.0,143.29567126191702,0.25,2500.0,113.78571428571428,0.0528571428571428,0.0814285714285714,250.0,0.3915,-123.7621784345922,-124.00822650305064,69.42857142857143,0.0457142857142857,0.0514285714285714,250.0,0.39775,-164.3866391308252,-164.71345153466382,-164.3866391308252,-164.71345153466382,0.0457142857142857,>3.5 (WR bajo)
select_flex,3,16,6.25,5.5,0.88,131.99810395264845,8,450.0,1000000000.0,0.25,-1.0,0.0,0.0,0.0,250.0,0.2099,-471.6531681753216,-443.49477007530237,0.0,0.0,0.0,250.0,0.1834,-539.8037077426391,-507.5766207132278,-539.8037077426391,-507.5766207132278,0.0,0.6-1
growth,1,1,14.75,19.5,1.3220338983050848,864.9559031475521,1,900.0,1000000000.0,0.1,2500.0,21.214285714285715,0.0114285714285714,0.0157142857142857,250.0,0.4027,-209.72686154173613,-210.1438135527535,0.0,0.0,0.0,250.0,0.39055,-238.12572013826653,-238.59913111269648,-238.12572013826653,-238.59913111269648,0.0,1-2
select_flex,0,1,13.0,29.5,2.269230769230769,63.54819898532453,8,1000000000.0,127.09639797064906,0.5,-1.0,138.93844131964784,0.2571428571428571,0.3857142857142857,247.90857142857143,0.2908,-201.5017237422504,-190.96200664102037,73.69089638610217,0.1571428571428571,0.2142857142857142,249.7271428571429,0.31655,-239.0559050670648,-225.01300179730015,-239.0559050670648,-225.01300179730015,0.1571428571428571,2-3.5
growth,1,1,14.75,54.75,3.711864406779661,602.8483221468625,5,225.0,1000000000.0,0.5,-1.0,410.7857142857143,0.1357142857142857,0.2628571428571428,250.0,0.4027,179.84456702969243,180.2021109005268,165.85714285714286,0.0814285714285714,0.1142857142857142,250.0,0.39055,-72.26857728112367,-72.41225238506229,-72.26857728112367,-72.41225238506229,0.0814285714285714,>3.5 (WR bajo)
select_flex,2,31,69.5,17.25,0.2482014388489208,96.36450248844808,5,225.0,192.7290049768961,0.1,-1.0,0.0,0.0,0.0,250.0,0.3128,-316.49616368286445,-297.6008703286636,0.0,0.0,0.0,250.0,0.31945,-309.90765377993426,-291.4057043005352,-316.49616368286445,-297.6008703286636,0.0,<0.3 (WR muy alto)
growth,3,16,8.0,12.5,1.5625,284.31319200460894,3,900.0,284.31319200460894,0.0,-1.0,19.285714285714285,0.0142857142857142,0.0142857142857142,35.637142857142855,0.3558,-242.09708503974943,-1642.7883443995922,5.785714285714286,0.0042857142857142,0.0042857142857142,28.714285714285715,0.36055,-252.15354517899243,-2103.067866173724,-252.15354517899243,-2103.067866173724,0.0042857142857142,1-2
select_flex,3,16,9.5,24.0,2.526315789473684,41.26766278356212,5,900.0,82.53532556712425,0.0,-1.0,3.100887118176457,0.0114285714285714,0.0114285714285714,169.2042857142857,0.2099,-468.55228105714514,-630.7290155023954,0.0,0.0,0.0,107.34571428571428,0.1834,-539.8037077426391,-1085.2428032846474,-539.8037077426391,-1085.2428032846474,0.0,2-3.5
growth,0,1,83.75,39.0,0.4656716417910447,245.89624352843435,2,225.0,491.7924870568687,0.25,-1.0,92.57142857142856,0.0628571428571428,0.0685714285714285,250.0,0.37535,-155.19732059601512,-155.50586397692172,59.785714285714285,0.0371428571428571,0.0442857142857142,250.0,0.394,-176.25489485134156,-176.60530219697046,-176.25489485134156,-176.60530219697046,0.0371428571428571,0.3-0.6 (WR alto)
select_flex,0,1,103.0,49.5,0.4805825242718446,702.0298782383488,5,150.0,702.0298782383488,0.1,-1.0,0.0,0.0,0.0,250.0,0.2908,-340.4401650618982,-320.11537908805354,0.0,0.0,0.0,250.0,0.31655,-312.74680145316694,-294.07535062014205,-340.4401650618982,-320.11537908805354,0.0,0.3-0.6 (WR alto)
growth,2,16,12.5,2.75,0.22,348.8788953863716,2,150.0,697.7577907727432,0.5,2500.0,0.0,0.0,0.0,249.67857142857144,0.3891,-239.01310717039323,-239.79475105848067,0.0,0.0,0.0,248.99285714285716,0.43365,-214.45866482186096,-215.74900039679642,-239.01310717039323,-239.79475105848067,0.0,<0.3 (WR muy alto)
select_flex,2,31,13.5,14.25,1.0555555555555556,48.22727063217846,2,900.0,1000000000.0,0.5,-1.0,0.0,0.0,0.0,250.0,0.3128,-316.49616368286445,-297.6008703286636,0.0,0.0,0.0,250.0,0.31945,-309.90765377993426,-291.4057043005352,-316.49616368286445,-297.6008703286636,0.0,1-2
growth,2,31,8.75,1.5,0.1714285714285714,375.2482299968332,8,225.0,375.2482299968332,0.0,2500.0,0.0,0.0,0.0,11.751428571428573,0.3915,-237.5478927203065,-4517.404945651365,0.0,0.0,0.0,14.404285714285717,0.39775,-233.8152105593966,-3704.7519215555158,-237.5478927203065,-4517.404945651365,0.0,<0.3 (WR muy alto)
select_flex,0,1,32.5,63.5,1.9538461538461536,805.3673876214726,3,225.0,1610.7347752429453,0.5,-1.0,686.9236595295341,0.2628571428571428,0.44,250.0,0.2908,346.4834944676359,325.7979127083741,530.2789430682767,0.2457142857142857,0.3628571428571429,248.9857142857143,0.31655,217.53214161510977,205.32222045537677,217.53214161510977,205.32222045537677,0.2457142857142857,1-2
growth,2,16,7.5,28.0,3.733333333333333,837.9624553257792,3,150.0,1000000000.0,0.0,-1.0,171.64285714285714,0.0871428571428571,0.1242857142857142,13.728571428571428,0.3891,-67.37025002753609,-1114.8322800053816,144.64285714285714,0.0785714285714285,0.1028571428571428,15.15,0.43365,-69.81580767900383,-1056.6716837903282,-69.81580767900383,-1114.8322800053816,0.0785714285714285,>3.5 (WR bajo)
select_flex,3,16,34.75,12.25,0.3525179856115107,132.97765954506238,3,900.0,265.9553190901248,0.25,-1.0,0.0,0.0,0.0,250.0,0.2099,-471.6531681753216,-443.49477007530237,0.0,0.0,0.0,250.0,0.1834,-539.8037077426391,-507.5766207132278,-539.8037077426391,-507.5766207132278,0.0,0.3-0.6 (WR alto)
growth,3,16,23.0,60.25,2.619565217391304,681.5020159724749,1,150.0,1000000000.0,0.25,2500.0,551.5714285714286,0.1714285714285714,0.3542857142857142,250.0,0.3558,290.1886292459648,290.7655450098733,246.8571428571429,0.0971428571428571,0.17,250.0,0.36055,-11.082116607563847,-11.104148648533158,-11.082116607563847,-11.104148648533158,0.0971428571428571,2-3.5
select_flex,0,1,73.5,29.5,0.4013605442176871,50.93504679024026,5,150.0,50.93504679024026,0.25,-1.0,0.0,0.0,0.0,250.0,0.2908,-340.4401650618982,-320.11537908805354,0.0,0.0,0.0,250.0,0.31655,-312.74680145316694,-294.07535062014205,-340.4401650618982,-320.11537908805354,0.0,0.3-0.6 (WR alto)
growth,2,16,6.25,16.75,2.68,76.28227074403773,8,1000000000.0,1000000000.0,0.0,2500.0,0.0,0.0,0.0,28.47,0.3891,-239.01310717039323,-2009.7198200513544,0.0,0.0,0.0,20.98857142857143,0.43365,-214.45866482186096,-2403.157697533749,-239.01310717039323,-2403.157697533749,0.0,2-3.5
select_flex,0,1,18.25,2.0,0.1095890410958904,79.20541150355778,1,150.0,158.41082300711557,0.5,-1.0,0.0,0.0,0.0,250.0,0.2908,-340.4401650618982,-320.11537908805354,0.0,0.0,0.0,250.0,0.31655,-312.74680145316694,-294.07535062014205,-340.4401650618982,-320.11537908805354,0.0,<0.3 (WR muy alto)
growth,2,16,31.0,3.75,0.1209677419354838,48.90666689970951,3,900.0,97.813333799419,0.25,1000.0,0.0,0.0,0.0,250.0,0.3891,-239.01310717039323,-239.48828233375386,0.0,0.0,0.0,250.0,0.43365,-214.45866482186096,-214.8850239964571,-239.01310717039323,-239.48828233375386,0.0,<0.3 (WR muy alto)
select_flex,2,16,9.75,19.0,1.948717948717949,985.4472691348858,2,225.0,1970.894538269772,0.25,-1.0,196.1587274713969,0.2114285714285714,0.2614285714285714,250.0,0.306,-127.370684293309,-119.7664643354995,155.59948285714287,0.1771428571428571,0.2157142857142857,250.0,0.4259,-76.84944881695904,-72.26142202191672,-127.370684293309,-119.7664643354995,0.1771428571428571,1-2
growth,1,1,14.5,2.75,0.1896551724137931,116.57182073356788,2,1000000000.0,233.14364146713572,0.0,2500.0,0.0,0.0,0.0,37.15857142857143,0.4027,-230.94114725602185,-1505.414374042432,0.0,0.0,0.0,24.02,0.39055,-238.12572013826653,-2351.3981769139173,-238.12572013826653,-2351.3981769139173,0.0,<0.3 (WR muy alto)
select_flex,3,16,7.0,5.75,0.8214285714285714,542.3794112898357,1,225.0,542.3794112898357,0.5,-1.0,61.46980392857143,0.1428571428571428,0.17,248.6742857142857,0.2099,-410.18336424675016,-387.6122045787624,5.361402857142855,0.0142857142857142,0.0157142857142857,247.98,0.1834,-534.4423048854962,-506.3518340895746,-534.4423048854962,-506.3518340895746,0.0142857142857142,0.6-1
growth,3,16,41.0,16.75,0.4085365853658536,63.57677271219293,5,450.0,127.15354542438588,0.25,-1.0,0.0,0.0,0.0,250.0,0.3558,-261.38279932546374,-261.9024470378404,0.0,0.0,0.0,250.0,0.36055,-257.9392594647067,-258.45206117338404,-261.38279932546374,-261.9024470378404,0.0,0.3-0.6 (WR alto)
select_flex,2,31,83.5,58.0,0.6946107784431138,417.96370146452114,8,450.0,1000000000.0,0.5,-1.0,668.1703293362821,0.4985714285714285,0.8785714285714286,250.0,0.3128,351.6741656534176,330.6786930770942,528.4095404410357,0.4271428571428571,0.6785714285714286,249.6757142857143,0.31945,218.50188666110145,205.7059064380583,218.50188666110145,205.7059064380583,0.4271428571428571,0.6-1
growth,1,1,9.5,5.0,0.5263157894736842,221.63308753061065,8,900.0,1000000000.0,0.25,-1.0,0.0,0.0,0.0,250.0,0.4027,-230.94114725602185,-231.40027478535788,0.0,0.0,0.0,250.0,0.39055,-238.12572013826653,-238.59913111269648,-238.12572013826653,-238.59913111269648,0.0,0.3-0.6 (WR alto)
select_flex,0,1,95.0,21.25,0.2236842105263158,88.55696114080233,5,150.0,177.11392228160466,0.1,-1.0,0.0,0.0,0.0,250.0,0.2908,-340.4401650618982,-320.11537908805354,0.0,0.0,0.0,250.0,0.31655,-312.74680145316694,-294.07535062014205,-340.4401650618982,-320.11537908805354,0.0,<0.3 (WR muy alto)
growth,2,16,43.75,30.0,0.6857142857142857,743.5711709541117,8,150.0,1000000000.0,0.5,1000.0,291.2142857142857,0.1357142857142857,0.2114285714285714,249.3,0.3891,52.201178543892496,52.450944948408726,364.5,0.1671428571428571,0.2585714285714285,250.0,0.43365,150.04133517813904,150.33962809101803,52.201178543892496,52.450944948408726,0.1357142857142857,0.6-1
select_flex,2,31,114.0,12.75,0.1118421052631579,292.61868683238464,5,900.0,1000000000.0,0.25,-1.0,0.0,0.0,0.0,250.0,0.3128,-316.49616368286445,-297.6008703286636,0.0,0.0,0.0,250.0,0.31945,-309.90765377993426,-291.4057043005352,-316.49616368286445,-297.6008703286636,0.0,<0.3 (WR muy alto)
growth,2,16,15.0,4.25,0.2833333333333333,811.8938272143619,2,1000000000.0,1000000000.0,0.0,2500.0,0.0,0.0,0.0,11.84,0.3891,-239.01310717039323,-4515.090180430217,0.0,0.0,0.0,7.371428571428571,0.43365,-214.45866482186096,-6091.869319577501,-239.01310717039323,-6091.869319577501,0.0,<0.3 (WR muy alto)
select_flex,2,31,48.75,29.75,0.6102564102564103,154.60684623272945,8,225.0,309.2136924654589,0.25,-1.0,399.354838147898,0.4957142857142857,1.1028571428571428,250.0,0.3128,82.85867446503352,77.91188792980763,343.9427787698036,0.4714285714285714,0.9614285714285714,250.0,0.31945,34.0351249898693,32.00317722928009,34.0351249898693,32.00317722928009,0.4714285714285714,0.6-1
growth,2,31,45.75,70.5,1.540983606557377,1125.6532179620865,3,1000000000.0,1000000000.0,0.25,-1.0,320.1428571428572,0.08,0.19,250.0,0.3915,82.59496442255067,82.75916912319192,160.07142857142858,0.0657142857142857,0.1128571428571428,250.0,0.39775,-73.74378198796802,-73.89038990444509,-73.74378198796802,-73.89038990444509,0.0657142857142857,1-2
select_flex,3,16,35.0,3.75,0.1071428571428571,187.0282489825296,2,450.0,187.0282489825296,0.25,-1.0,0.0,0.0,0.0,250.0,0.2099,-471.6531681753216,-443.49477007530237,0.0,0.0,0.0,250.0,0.1834,-539.8037077426391,-507.5766207132278,-539.8037077426391,-507.5766207132278,0.0,<0.3 (WR muy alto)
growth,0,1,7.0,0.75,0.1071428571428571,71.28773024514304,5,1000000000.0,1000000000.0,0.0,2500.0,0.0,0.0,0.0,17.702857142857145,0.37535,-247.7687491674437,-3251.4809814861674,0.0,0.0,0.0,29.49571428571429,0.394,-236.04060913705584,-1919.0470319296053,-247.7687491674437,-3251.4809814861674,0.0,<0.3 (WR muy alto)
select_flex,3,16,8.0,8.5,1.0625,241.79350965549747,3,900.0,483.58701931099495,0.5,-1.0,5.792287166893384,0.0128571428571428,0.0128571428571428,246.95857142857145,0.2099,-465.8608810084282,-443.07659639451305,1.3312928571428575,0.0028571428571428,0.0028571428571428,248.9642857142857,0.1834,-538.4724148854962,-508.2891450745233,-538.4724148854962,-508.2891450745233,0.0028571428571428,1-2
growth,2,31,44.0,10.0,0.2272727272727272,579.1090394414006,2,150.0,1158.2180788828011,0.5,-1.0,59.785714285714285,0.0371428571428571,0.0442857142857142,250.0,0.3915,-177.76217843459222,-178.11558236786178,36.642857142857146,0.0242857142857142,0.0271428571428571,250.0,0.39775,-197.1723534165395,-197.5643461668706,-197.1723534165395,-197.5643461668706,0.0242857142857142,<0.3 (WR muy alto)
select_flex,2,16,9.0,16.5,1.8333333333333333,157.95473996791443,2,150.0,315.90947993582887,0.0,-1.0,130.48646205869815,0.2571428571428571,0.41,35.90428571428571,0.306,-193.04294970600776,-902.4667089322282,65.73170249999998,0.1542857142857142,0.2085714285714285,29.504285714285714,0.4259,-166.71722917410193,-884.3989783271157,-193.04294970600776,-902.4667089322282,0.1542857142857142,1-2
growth,2,31,18.25,86.25,4.726027397260274,517.9538270652267,2,900.0,1035.9076541304537,0.0,2500.0,260.35714285714283,0.0942857142857142,0.1657142857142857,12.125714285714286,0.3915,22.80925013683634,421.84438290395576,246.8571428571429,0.1014285714285714,0.1657142857142857,12.375714285714286,0.39775,13.041932297746255,236.85749586352716,13.041932297746255,236.85749586352716,0.0942857142857142,>3.5 (WR bajo)
select_flex,1,1,18.75,29.5,1.5733333333333333,52.75377135166776,5,150.0,52.75377135166776,0.25,-1.0,399.2177295415652,0.5857142857142857,1.3814285714285717,250.0,0.3276,97.01992734376302,91.22769287547865,84.57317316964286,0.1814285714285714,0.3057142857142857,250.0,0.29715,-248.59189497775745,-233.75058781490625,-248.59189497775745,-233.75058781490625,0.1814285714285714,1-2
growth,2,31,14.75,2.25,0.1525423728813559,53.33704797720375,2,1000000000.0,106.6740959544075,0.0,1000.0,0.0,0.0,0.0,122.35428571428572,0.3915,-237.5478927203065,-483.3265851099456,0.0,0.0,0.0,97.44857142857144,0.39775,-233.8152105593966,-595.4753283477355,-237.5478927203065,-595.4753283477355,0.0,<0.3 (WR muy alto)
select_flex,2,31,44.0,10.5,0.2386363636363636,408.6047952158986,8,1000000000.0,408.6047952158986,0.5,-1.0,124.08010316513288,0.17,0.2,249.68571428571428,0.3128,-192.4160605177316,-181.14095994944952,136.84799825722462,0.2,0.2371428571428571,250.0,0.31945,-173.05965552270965,-162.72773579001057,-192.4160605177316,-181.14095994944952,0.17,<0.3 (WR muy alto)
growth,2,31,15.25,21.75,1.4262295081967211,1031.0050632805403,3,1000000000.0,2062.010126561081,0.1,2500.0,5.785714285714286,0.0042857142857142,0.0042857142857142,250.0,0.3915,-231.76217843459224,-232.22293823267293,1.9285714285714288,0.0014285714285714,0.0014285714285714,250.0,0.39775,-231.8866391308252,-232.34764636567772,-231.8866391308252,-232.34764636567772,0.0014285714285714,1-2
select_flex,0,1,7.25,2.0,0.2758620689655172,55.11520348083671,5,225.0,1000000000.0,0.5,-1.0,0.0,0.0,0.0,250.0,0.2908,-340.4401650618982,-320.11537908805354,0.0,0.0,0.0,250.0,0.31655,-312.74680145316694,-294.07535062014205,-340.4401650618982,-320.11537908805354,0.0,<0.3 (WR muy alto)
growth,1,1,16.0,41.25,2.578125,532.1796631924013,2,900.0,532.1796631924013,0.0,1000.0,603.6428571428571,0.2085714285714285,0.3871428571428571,21.335714285714285,0.4027,372.70170988683526,4112.892187928542,343.2857142857143,0.1457142857142857,0.2271428571428571,15.137142857142855,0.39055,105.15999414744776,1592.8407150618057,105.15999414744776,1592.8407150618057,0.1457142857142857,2-3.5
select_flex,3,16,52.25,8.75,0.1674641148325359,518.8442702281312,3,1000000000.0,518.8442702281312,0.0,-1.0,350.50340386205096,0.4614285714285714,1.0928571428571427,34.02,0.2099,-121.14976431327062,-586.8846714137677,307.97659466517854,0.4485714285714285,0.9614285714285714,32.44,0.1834,-231.82711307746047,-1158.2163460650286,-231.82711307746047,-1158.2163460650286,0.4485714285714285,<0.3 (WR muy alto)
growth,2,16,101.75,20.0,0.1965601965601965,557.423839701386,5,225.0,1114.847679402772,0.0,1000.0,179.35714285714286,0.0942857142857142,0.1328571428571428,27.15571428571429,0.3891,-59.655964313250365,-524.6179821953917,358.7142857142857,0.1657142857142857,0.2614285714285714,29.21857142857143,0.43365,144.25562089242476,1183.4019218445671,-59.655964313250365,-524.6179821953917,0.0942857142857142,<0.3 (WR muy alto)
select_flex,2,16,10.5,6.0,0.5714285714285714,293.4734667732079,3,900.0,293.4734667732079,0.5,-1.0,3.9276514285714295,0.0114285714285714,0.0114285714285714,248.97285714285715,0.306,-319.6017603361345,-301.67727336269667,0.3891085714285717,0.0014285714285714,0.0014285714285714,248.65571428571428,0.4259,-232.0598231026733,-219.30554002384866,-319.6017603361345,-301.67727336269667,0.0014285714285714,0.3-0.6 (WR alto)
growth,3,16,25.75,92.25,3.5825242718446604,842.9014006937194,8,1000000000.0,1685.8028013874389,0.0,-1.0,30.857142857142858,0.0185714285714285,0.0228571428571428,9.224285714285717,0.3558,-230.52565646832088,-5416.907659652564,23.142857142857142,0.0171428571428571,0.0171428571428571,7.272857142857143,0.36055,-234.7964023218496,-6744.51805399353,-234.7964023218496,-6744.51805399353,0.0171428571428571,>3.5 (WR bajo)
select_flex,1,1,56.0,50.25,0.8973214285714286,75.6242583940483,2,225.0,1000000000.0,0.1,-1.0,0.0,0.0,0.0,250.0,0.3276,-302.1978021978022,-284.1561423650976,0.0,0.0,0.0,250.0,0.29715,-333.1650681474003,-313.2746163177047,-333.1650681474003,-313.2746163177047,0.0,0.6-1
growth,2,31,8.75,21.75,2.4857142857142858,230.2701399978617,5,225.0,1000000000.0,0.1,1000.0,79.07142857142857,0.05,0.0585714285714285,250.0,0.3915,-158.47646414887794,-158.7915267018578,23.142857142857142,0.0171428571428571,0.0171428571428571,250.0,0.39775,-210.6723534165395,-211.09118513307337,-210.6723534165395,-211.09118513307337,0.0171428571428571,2-3.5
select_flex,2,16,112.25,163.5,1.4565701559020046,101.46121005919728,1,450.0,202.9224201183945,0.0,-1.0,0.0,0.0,0.0,250.0,0.306,-323.5294117647059,-304.2142230026339,0.0,0.0,0.0,250.0,0.4259,-232.4489316741019,-218.57138351445403,-323.5294117647059,-304.2142230026339,0.0,1-2
growth,3,16,67.5,32.75,0.4851851851851851,628.0067696248987,2,225.0,628.0067696248987,0.25,1000.0,256.5,0.1242857142857142,0.1871428571428571,250.0,0.3558,-4.882799325463736,-4.892506679987521,121.5,0.0714285714285714,0.09,250.0,0.36055,-136.4392594647067,-136.710510477559,-136.4392594647067,-136.710510477559,0.0714285714285714,0.3-0.6 (WR alto)
select_flex,0,1,9.0,4.5,0.5,904.1415336962624,1,450.0,1000000000.0,0.0,-1.0,30.656005714285712,0.0728571428571428,0.0757142857142857,60.4,0.2908,-309.7841593476125,-995.7347979030402,5.726057142857143,0.0157142857142857,0.0157142857142857,89.57142857142857,0.31655,-307.0207443103098,-719.2358472289329,-309.7841593476125,-995.7347979030402,0.0157142857142857,0.3-0.6 (WR alto)
growth,1,1,14.75,1.75,0.1186440677966101,354.3947029239922,1,1000000000.0,354.3947029239922,0.25,1000.0,0.0,0.0,0.0,250.0,0.4027,-230.94114725602185,-231.40027478535788,0.0,0.0,0.0,250.0,0.39055,-238.12572013826653,-238.59913111269648,-238.12572013826653,-238.59913111269648,0.0,<0.3 (WR muy alto)
select_flex,2,31,18.75,39.75,2.12,211.5202025691368,2,900.0,1000000000.0,0.0,-1.0,553.3867070523386,0.53,1.1571428571428573,22.48,0.3128,236.89054336947413,1474.7138569443546,580.238712996569,0.5342857142857143,1.1442857142857144,22.924285714285716,0.31945,270.33105921663474,1664.6210369607418,236.89054336947413,1474.7138569443546,0.53,2-3.5
growth,1,1,12.0,4.5,0.375,105.24979138699672,5,900.0,210.49958277399344,0.0,-1.0,0.0,0.0,0.0,21.41,0.4027,-230.94114725602185,-2540.251816172741,0.0,0.0,0.0,27.375714285714285,0.39055,-238.12572013826653,-2078.1366958091435,-238.12572013826653,-2540.251816172741,0.0,0.3-0.6 (WR alto)
select_flex,2,16,41.5,10.0,0.2409638554216867,552.055119893316,5,1000000000.0,1104.110239786632,0.5,-1.0,141.7455681030294,0.1942857142857142,0.2314285714285714,250.0,0.306,-181.7838436616765,-170.93107687590478,165.38377178571432,0.2028571428571428,0.2614285714285714,250.0,0.4259,-67.0651598883876,-63.0612697457973,-181.7838436616765,-170.93107687590478,0.1942857142857142,<0.3 (WR muy alto)
growth,3,16,80.25,325.75,4.059190031152648,920.0804921597752,8,1000000000.0,1000000000.0,0.5,2500.0,71.35714285714286,0.0428571428571428,0.0528571428571428,249.6542857142857,0.3558,-190.02565646832088,-190.66553172217309,48.21428571428572,0.0285714285714285,0.0357142857142857,248.95142857142855,0.36055,-209.724973750421,-211.02172859051237,-209.724973750421,-211.02172859051237,0.0285714285714285,>3.5 (WR bajo)
select_flex,3,16,17.5,3.0,0.1714285714285714,946.493104245143,5,225.0,946.493104245143,0.5,-1.0,9.901504285714283,0.02,0.02,247.9,0.2099,-461.7516638896073,-437.61346107627327,4.291611428571429,0.0085714285714285,0.0085714285714285,249.3,0.1834,-535.5120963140677,-504.85988878093923,-535.5120963140677,-504.85988878093923,0.0085714285714285,<0.3 (WR muy alto)
growth,0,1,38.5,11.75,0.3051948051948052,382.7412603611809,8,1000000000.0,1000000000.0,0.1,-1.0,0.0,0.0,0.0,250.0,0.37535,-247.7687491674437,-248.2613311737408,0.0,0.0,0.0,250.0,0.394,-236.04060913705584,-236.50987476158278,-247.7687491674437,-248.2613311737408,0.0,0.3-0.6 (WR alto)
select_flex,0,1,51.75,191.5,3.70048309178744,129.69027380592885,8,900.0,1000000000.0,0.5,-1.0,653.9136917876423,0.5328571428571428,0.9842857142857144,249.07857142857145,0.2908,313.4735267257441,295.7756150647014,689.982085299984,0.49,0.8514285714285714,249.6671428571429,0.31655,377.235283846817,355.1548782367147,313.4735267257441,295.7756150647014,0.49,>3.5 (WR bajo)
growth,0,1,52.75,201.25,3.815165876777251,261.69755240089347,1,150.0,261.69755240089347,0.5,1000.0,671.1428571428571,0.2342857142857143,0.4371428571428571,249.6757142857143,0.37535,423.3741079754134,424.76349878493096,688.5,0.22,0.4428571428571428,249.72857142857143,0.394,452.4593908629441,453.8487236905683,423.3741079754134,424.76349878493096,0.22,>3.5 (WR bajo)
select_flex,2,16,13.75,50.25,3.654545454545455,665.1547738567667,1,1000000000.0,1330.3095477135334,0.25,-1.0,518.1321202307239,0.2885714285714286,0.48,250.0,0.306,194.602708466018,182.98463631879304,517.2731967857142,0.3071428571428571,0.5171428571428571,250.0,0.4259,284.82426511161225,267.81983137360555,194.602708466018,182.98463631879304,0.2885714285714286,>3.5 (WR bajo)
