tipo,size,R,S,rr,K,G,L,reserva,ev,p_cobra,n_ret,quiebra,dias,p10,p50,p90,ev_val,p_cobra_val,n_ret_val,dias_val,p10_val,p50_val,p90_val
growth,50,300.0,60,3,2,150.0,450.0,500,1013.5407192492432,0.294,0.63,0.9826666666666667,40.41466666666667,0.0,0.0,2700.0,922.1790168484671,0.289625,0.589875,38.01325,0.0,0.0,2700.0
select_daily,50,150.0,60,3,5,375.0,225.0,500,1012.153691345472,0.39066666666666666,2.3653333333333335,0.9493333333333334,89.03866666666667,0.0,0.0,3574.189421270603,942.3305188037406,0.387375,2.1985,88.544375,0.0,0.0,3337.7262328659945
select_daily,50,150.0,60,3,5,375.0,225.0,0,1012.153691345472,0.39066666666666666,2.3653333333333335,0.9493333333333334,89.03866666666667,0.0,0.0,3574.189421270603,942.3305188037406,0.387375,2.1985,88.544375,0.0,0.0,3337.7262328659945
select_daily,50,200.0,90,3,2,600.0,300.0,0,991.967145143797,0.38866666666666666,2.1353333333333335,0.9826666666666667,61.797333333333334,0.0,0.0,3207.388213826509,929.2126870579175,0.359625,2.01625,59.8425,0.0,0.0,3228.667116647642
select_daily,50,200.0,90,3,2,600.0,300.0,500,991.967145143797,0.38866666666666666,2.1353333333333335,0.9826666666666667,61.797333333333334,0.0,0.0,3207.388213826509,929.2126870579175,0.359625,2.01625,59.8425,0.0,0.0,3228.667116647642
growth,50,300.0,60,3,1,187.5,900.0,0,978.2525571973324,0.30866666666666664,0.628,0.9846666666666667,44.234,0.0,0.0,2700.0,977.0570972949022,0.29725,0.62225,44.35125,0.0,0.0,2700.0
growth,50,300.0,60,3,1,150.0,1000000000.0,0,978.2525571973324,0.30866666666666664,0.628,0.9846666666666667,44.234,0.0,0.0,2700.0,977.0570972949022,0.29725,0.62225,44.35125,0.0,0.0,2700.0
growth,50,300.0,60,3,1,187.5,1000000000.0,0,978.2525571973324,0.30866666666666664,0.628,0.9846666666666667,44.234,0.0,0.0,2700.0,977.0570972949022,0.29725,0.62225,44.35125,0.0,0.0,2700.0
growth,50,300.0,60,3,1,262.5,450.0,0,978.2525571973324,0.30866666666666664,0.628,0.9846666666666667,44.234,0.0,0.0,2700.0,977.0570972949022,0.29725,0.62225,44.35125,0.0,0.0,2700.0
growth,50,300.0,60,3,1,600.0,1000000000.0,0,978.2525571973324,0.30866666666666664,0.628,0.9846666666666667,44.234,0.0,0.0,2700.0,977.0570972949022,0.29725,0.62225,44.35125,0.0,0.0,2700.0
select_daily,50,300.0,60,3,1,150.0,900.0,500,951.4812648437686,0.36466666666666664,1.832,0.9973333333333333,35.13066666666667,0.0,0.0,3349.150020875469,903.9957601958946,0.363375,1.73475,33.7625,0.0,0.0,3200.6401411612446
lightning,50,300.0,60,3,2,187.5,450.0,0,945.6,0.254,0.5253333333333333,0.9573333333333334,44.132666666666665,0.0,0.0,3600.0,874.125,0.252,0.485625,41.7855,0.0,0.0,3600.0
